id,Page,Title,Price_Raw,Price_Billion,Price_per_m2,Area_m2,District,Address,Bedrooms,Toilets,Post_Time,Link,Description,Mặt tiền,Chiều sâu,Mức độ giao dịch,Ưu điểm BĐS,Tiện ích,Hướng ban công,Số ban công,Nội thất
306299929,16,Chỉ 10m ra mặt tiền Minh Phụng q6 - dtxd 120m2 chỉ 4 tỷ 7,"4,7 tỷ",4.7,"75,81 triệu/m²",62,N/A,"Đ. Bến Phú Lâm, P. 9, Q. 6, Tp. Hồ Chí Minh",3,3,27/12/2025,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306299929,"3 Tầng mới toanh đón tết - ngay Minh Phụng - Bến Phú Lâm - Q. 6 - DT: 63m2 - 4 tỷ 7. Mô tả: - Ngay vòng xoay cây gõ, cách 1 căn ra Mặt tiền Minh Phụng và Bến Phú Lâm. - Nhà trệt lửng lầu với 3PN vệ sinh khép kín. PK và bếp rộng thoáng. - Sổ hồng hoàn công đủ, bank giữ, công chứng ngay. ĐT: 0704965468 An Homes (Em An Xem Nhà). Liên hệ: SĐT 1 070 496 **** Hiện số Thông tin chi tiết Mặt tiền 4m",4m,,,,,,,
306301170,16,Bán nhà đẹp giá tốt tại bến phú lâm- q6,"4,45 tỷ",4.45,"117,11 triệu/m²",38,N/A,"Đ. Bến Phú Lâm, P. 9, Q. 6, Tp. Hồ Chí Minh",,,27/12/2025,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306301170,BÁN NHÀ 2 TẦNG BẾN PHÚ LÂM P9-Q6 @..DT 38M2 2 tầng BTCT chắc chắn Nhà 1 trệt 1 lầu 2pn 2 wc cách 30m ra hẻm xe tải Nhà mới dọn vào ở ngay Sổ hồng riêng Hỗ trợ vay bank Giá 4.45 tỷ Thương lượng Khu dân cư dân trí cao..kinh doanh nhộn nhip 1 bước ra trung tâm Q6 - chợ bình tây Chủ cần bán khách mua dc giá tốt Liên hệ: SĐT 1 038 377 **** Hiện số Thông tin chi tiết Ưu điểm BĐS Dân trí cao,,,,Dân trí cao,,,,
306301094,16,Nhà đẹp 3 tầng - gần chợ Bình Tiên - 68m2 - 4pn - sổ sẵn tay,N/A,,N/A,68,N/A,"Đ. Bình Tiên, P. 4, Q. 6, Tp. Hồ Chí Minh",3,4,27/12/2025,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306301094,"Nhà đẹp 3 tầng - gần chợ bình tiên - 68m2 - 4pn. - Diện tích: 4,2 x 16,2m. - Kết cấu: 1 trệt 2 lầu 4 pn. - Hẻm 4m thông, gần chợ Bình Tiên, Phạm Phú Thứ, nhà mới đẹp xách vali vào ở ngay, an ninh, dân trí cao... - Sổ hồng riêng, công chứng ngay. Giá TL. Liên hệ: SĐT 1 093 801 **** Hiện số Thông tin chi tiết Ưu điểm BĐS Dân trí cao",,,,Dân trí cao,,,,
306280713,16,"Bán nhà MT Chợ Lớn, 4 x 18m, 3.5 tấm, 15 tỷ. (Tín Hưng)",15 tỷ,15.0,"208,33 triệu/m²",72,N/A,"Đ. Chợ Lớn, P. 11, Q. 6, Tp. Hồ Chí Minh",5,5,27/12/2025,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306280713,"Trục đường chính khu vực đông đúc tiện kinh doanh mua bán cho thuê ... Khu dân cư đủ tiện ích hiện hữu xung quanh Mega, Aeon Mall, CoopMart, Phố ăn uống, BV Quốc tế CIH, Gia An 115, Highland, Phúc Long, ngân hàng, chợ, trường học... Bán kính 1Km. - Vị trí: hai MT đường Chợ Lớn, Phường 11, Quận 6 (cũ) - Diện tích: 4 x 18m. - Kết cấu: 3.5 tấm $ Giá: 15 tỷ (thương lượng) BĐS Quận 6 Anh Chị tham khảo thêm. * MT đường Số 2, P13, DT 4 x 20m, cấp 4, giá 9.5 tỷ. * MT Cư Xá Phú Lâm A, 4 x 18m, 3.5 tấm, giá 10.2 tỷ. * MT đường Số 44 khu Bình Phú, DT 4 x 20m, 3.5 tấm, 13.5 tỷ. * MT Cư Xá Phú Lâm B, 4 x 18m, 2 tấm, giá 7.9 tỷ. * MT đường Số 9, P13, DT 4.3 x 15m, đất, 8.2 tỷ. ... LH: 0911394242 Tín Hưng. Giới thiệu, Phân tích, So sánh Anh Chị: chọn BĐS phù hợp nhu cầu, Giá hợp lý so với thị trường. xin cám ơn ! Thu gọn Liên hệ: SĐT 1 091 139 **** Hiện số",,,,,,,,
306296816,16,Nhà mtkd an dương vương - lý chiêu hoàng 9x35m chỉ 130tr/m2 nhà 1 trệt 1 lửng 2 lầu st,40 tỷ,40.0,nhà mtkd an dương vương - lý chiêu hoàng 9x35m chỉ 130tr/m2 nhà 1 trệt 1 lửng 2 lầu st,310,N/A,"Đ. An Dương Vương, P. 10, Q. 6, Tp. Hồ Chí Minh",,,27/12/2025,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306296816,"- Bán nhà MT kinh doanh An Dương Vương - Lý Chiêu Hoàng, Phường Bình Phú. Đoạn giữa Đường số 26 - An Dương Vương, khu kinh doanh sầm uất. - Diện tích: 9x34.4m vuông vức, công nhận 310m2 - Nhà 1 trệt 1 lửng 2 lầu ST (4.5x14.2m) + sân kho - Giá: 40 tỷ thương lượng sâu - LH: 0931560079 - Vương Liên hệ: SĐT 1 093 156 **** Hiện số",,,,,,,,
306297334,16,"2 tỷ 120 Bán nhà Đường số 12 - Quận 6, khu dân cư, sổ riêng, vào ở ngay","2,12 tỷ",2.12,"38,55 triệu/m²",55,N/A,"Đ. Số 12, P. 10, Q. 6, Tp. Hồ Chí Minh",,,27/12/2025,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306297334,"Chính chủ cần bán căn nhà nằm trên đường số 12, Quận 6, khu dân cư hiện hữu, an ninh tốt, ở rất yên tâm. Nhà xây chắc chắn, bố trí gọn gàng, dọn vào ở ngay. Hẻm sạch, cao ráo, không ngập nước. Gần chợ, trường học, bệnh viện, tiện ích đầy đủ Thuận tiện di chuyển Kinh Dương Vương Hậu Giang Quận 5 Khu vực dân cư đông đúc, dễ ở, dễ cho thuê Pháp lý rõ ràng sổ hồng riêng sang tên nhanh Giá bán: 2 Tỷ 120 Liên hệ 0938190631 xem nhà trực tiếp làm việc chính chủ Liên hệ: SĐT 1 093 819 **** Hiện số",,,,,,,,
306299347,16,"Bán chung cư Quận 6, Hồ Chí Minh giá rẻ (1/2026)",N/A,,N/A,,N/A,Căn hộ chung cư,,,N/A,https://meeyland.com/ban-can-ho-chung-cu-quan-6-ho-chi-minh-i1423/306299347,N/A,,,,,,,,
306300567,16,"Siêu phẩm ngay vòng xoay Cây Gõ-cách 1 căn ra mặt tiền - 61m2, 3 tầng đúc đẹp ở ngay - chỉ 4,78 tỷ","4,78 tỷ",4.78,"78,36 triệu/m²",61,N/A,"Đ. Bến Phú Lâm, P. 9, Q. 6, Tp. Hồ Chí Minh",3,3,27/12/2025,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306300567,"DT: 3,6x17m vuông vức. Kết cấu: 1 trệt lửng lầu đúc chắc chắn, 3pn, 4wc, phòng khách, bếp, sân thượng sau. Hẻm chỉ 1 căn ra mặt tiền, nhà mới 100% vô ở liền, trung tâm Quận 6 ngay vòng xoay Cây Gõ, 3 Tháng 2, Hậu Giang, tiện ích bủa vây. Sổ hồng hoàn công đủ, công chứng ngay. Liên hệ: SĐT 1 090 993 **** Hiện số Thông tin chi tiết Mặt tiền 3,6m","3,6m",,,,,,,
306279571,16,NHÀ ĐẸP Full nội thất hẻm Hậu Giang- QUẬN 6 - CHỈ 1.68 tỷ TL,"1,68 tỷ",1.68,168 triệu/m²,10,N/A,"Đ. Hậu Giang, P. 11, Q. 6, Tp. Hồ Chí Minh",3,,27/12/2025,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306279571,"___ ___ NHÀ ĐẸP Full nội thất hẻm Hậu Giang- QUẬN 6 - CHỈ 1.68 tỷ TL _Đc : hẻm 365// Hậu Giang, Q6 _Dt: 2.3m x 5.5 m, một trệt, 2lầu, 3pn,2vs Vị trí đẹp ngay cầu Hậu Giang, Nguyễn Văn Luông, Kinh Lò Gốm, tiện ích ko thiếu thứ gì Giá chỉ : 1.68tỷ bớt nhẹ ! liên hệ 0934084209 Nhung Liên hệ: SĐT 1 093 408 **** Hiện số",,,,,,,,
306298516,16,"Hậu Giang Quận 6 thủ phủ ẩm thực, căn nhà 3.92 TỶ giá vàng cho người vừa ở vừa kinh doanh!","3,92 tỷ",3.92,"85,96 triệu/m²",45.6,N/A,"Đ. Hậu Giang, P. 12, Q. 6, Tp. Hồ Chí Minh",4,4,27/12/2025,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306298516,"Nhà riêng tại Hậu Giang, Quận 6, Hồ Chí Minh sở hữu vị trí đắc địa với diện tích 45,6m2, lý tưởng cho gia đình và đầu tư. + 4 phòng ngủ rộng rãi, tiện nghi đầy đủ. + 3 phòng tắm hiện đại, thuận tiện cho sinh hoạt hàng ngày. + Nhà 4 tầng, thiết kế thông minh, tối ưu hóa không gian sống. + Pháp lý đầy đủ. Điểm nổi bật: + Khu vực yên tĩnh, an ninh tốt, phù hợp cho cuộc sống gia đình. + Không gian sống thoáng đãng, gần gũi với thiên nhiên. Gần các tiện ích: + Bệnh viện Bình Phú, Bệnh viện chuyên khoa ngoại thần kinh quốc tế. + Công viên Phú Lâm, Công viên Bình Phú, Công viên Bãi Sậy. + Siêu thị Mẹ & Bé Con Cưng, Co. Op Food Chợ Lớn, Siêu thị thực phẩm sạch Lekhamart. + Trường mầm non Rạng Đông 11A, Trường mầm non Bình Minh, Trường mẫu giáo Hương Sen. Liên hệ để biết thêm chi tiết qua số điện thoại 0909152667, liên hệ với Tuấn Hưng. Thu gọn Liên hệ: SĐT 1 090 915 **** Hiện số",,,,,,,,
306298338,16,"Bán nhà ( 4 x 18 ) Hậu Giang Bình Phú, hai mặt hẻm xe hơi khu đồng bộ, 4 tầng chỉ hơn 10 tỷ.","10,5 tỷ",10.5,"141,89 triệu/m²",74,N/A,"Đ. Hậu Giang, P. 12, Q. 6, Tp. Hồ Chí Minh",4,4,27/12/2025,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306298338,"+ BÁN NHÀ ĐẸP 4 TẦNG _ 2 MẶT HẺM XE HƠI ( 4 X 18 ) NỞ HẬU NHẸ _ CƯ XÁ PHÚ LÂM A QUẬN 6. + Vị trí: Hẻm trước sau, sát trường Lam Sơn, ô tô tới tận nhà. Cách công viên Phú Lâm & Metro Bình Phú chỉ 500m Hậu Giang, Chợ Lớn, Trần Văn Kiểu, Kinh Dương Vương... + Kết cấu: 1 trệt, 2 lầu, sân thượng, 4 phòng ngủ, 5 toilet, giếng trời không gian thoáng mát, nhà xây kiên cố hiện đại hoàn thiện năm 2020. + Pháp lý chuẩn, sổ hồng riêng nở hậu nhẹ. + Gọi ngay xem trực tiếp Công. E4. VVinh.106 Thu gọn Liên hệ: SĐT 1 090 683 **** Hiện số Thông tin chi tiết Mặt tiền 4m Ưu điểm BĐS Đất vuông - nở hậu",4m,,,Đất vuông - nở hậu,,,,
306300524,16,"Bán căn hộ chung cư Khu căn hộ cao cấp An Phú (An Phú Apartment) Quận 6, Hồ Chí Minh",N/A,,N/A,,N/A,Căn hộ chung cư,,,N/A,https://meeyland.com/ban-can-ho-chung-cu-quan-6-ho-chi-minh-i1423/306300524,N/A,,,,,,,,
306275578,16,"Bán chung cư The Western Capital Quận 6, Hồ Chí Minh 1/2026",N/A,,N/A,,N/A,N/A,,,N/A,https://meeyland.com/ban-can-ho-chung-cu-quan-6-ho-chi-minh-i1423/306275578,N/A,,,,,,,,
306300311,16,"Bán CC tại Lê Quang Sung, 85m2, 3PN, 2WC, pháp lý đầy đủ, chính chủ, hot!",N/A,,N/A,85,N/A,"Đ. Lê Quang Sung, P. 6, Q. 6, Tp. Hồ Chí Minh",85,85,27/12/2025,https://meeyland.com/ban-can-ho-chung-cu-quan-6-ho-chi-minh-i1423/306300311,"Căn hộ chung cư tọa lạc tại đường Lê Quang Sung, p 6, Q6, TP.HCM, diện tích 85m2, lý tưởng cho gia đình. + Phòng ngủ: 3PN, phòng tắm: 2WC, thiết kế hiện đại và tiện nghi. + Phong thủy tốt, mang lại tài lộc cho chủ nhân. + Tiện ích xung quanh đa dạng, thuận tiện cho cuộc sống hàng ngày. Cách trường mầm non Hoa Mai Q5 khoảng 1km. Cách siêu thị thực phẩm sạch Lekhamart khoảng 1,5km. Cách công viên Bãi Sậy khoảng 2km. Liên hệ ngay để được tư vấn miễn phí: 0918968099, Quách Nơi. Thu gọn Liên hệ: SĐT 1 091 896 **** Hiện số",,,,,,,,
306281673,16,"Gấp bán, ngay bùng binh Phú Lâm Quận 6, hẻm 5m xe tải, 103m2","7,9 tỷ",7.9,"76,7 triệu/m²",103,N/A,"Đ. Bà Hom, P. 13, Q. 6, Tp. Hồ Chí Minh",3,3,27/12/2025,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306281673,"Bà Hom Quận 6 - cách vòng xoay Phú Lâm 100m - giáp quận 5, quận 11 - DT 103m2 ngang 4m đẹp vuông vức - hẻm 5m xe tải cách mặt tiền 30m 1 trục. Mô tả: + Diện tích 103m2 ngang 4m dài 25.8m vuông vức. Không quy hoạch. + Vị trí ngay vòng xoay Phú Lâm, cạnh siêu thị, 7 phút di chuyển qua Q5, Q10. + Hẻm trước nhà 5m ô tô đỗ cửa, cách mặt tiền 30m thẳng trục. + Nhà gồm 2 tầng có 3PN 2WC, cứng cáp sơn phết ở tốt. Trước nhà có khoảng sân để được 10 xe máy. + Rất phù hợp xây căn hộ dịch vụ, công ty, văn phòng, đầu tư giữ tiền. + Chính chủ 1 đời chưa qua đầu tư, chủ thiện chí bán. + Pháp lý chuẩn, sổ hồng riêng, công chứng ngay. Liên hệ: Zalo 0946462737 - Phương để thêm thông tin. Chuyên nhà phố Sài Gòn. Nhận ký gởi mua bán nhà các khu vực. Hỗ trợ ngân hàng khi khách có nhu cầu. Thu gọn Liên hệ: SĐT 1 094 646 **** Hiện số Thông tin chi tiết Mặt tiền 4m",4m,,,,,,,
306299013,16,"Căn hộ cao cấp quận 6. 127m2, 4PN - 3WC. 1 căn duy nhất. Giá từ chủ đầu tư","8,6 tỷ",8.6,"67,72 triệu/m²",127,N/A,"Đ. Hồng Bàng, P. 6, Q. 6, Tp. Hồ Chí Minh",6,6,27/12/2025,https://meeyland.com/ban-can-ho-chung-cu-quan-6-ho-chi-minh-i1423/306299013,"Căn hộ cao cấp tại trung tâm quận 6. - Diện tích 127m2 4PN - 3WC. - Vị trí mặt tiền đường Hồng Bàng. Một trong những tuyến đường huyết mạch của TPHCM. - Liền kề quận 5,10,11. Đến quận 1 chỉ 10 phút di chuyển. - An ninh lớp, 24/7. - Tiện ích nội khu đầy đủ chuẩn cao cấp: Gym, hồ bơi, công viên dành riêng cho cư dân,.. - Trung tâm thương mại 4 tầng. - Tiện ích xung quanh thì không thiếu gì cần gì có đó: Chợ, cửa hàng tiện lợi, siêu thị,.. Liên hệ: SĐT 1 094 998 **** Hiện số Thông tin chi tiết Ưu điểm BĐS Phân lô liền kề",,,,Phân lô liền kề,,,,
306275753,16,"Bán căn hộ chung cư D-Homme Quận 6, Hồ Chí Minh",N/A,,N/A,,N/A,Căn hộ chung cư,,,N/A,https://meeyland.com/ban-can-ho-chung-cu-quan-6-ho-chi-minh-i1423/306275753,N/A,,,,,,,,
306298513,16,"Rất ngon - hồng bàng kế quận 5, hẻm xe tải 5m, 4 tầng sân thượng cách mt 20m","5,45 tỷ",5.45,"181,67 triệu/m²",30,N/A,"Đ. Hồng Bàng, P. 6, Q. 6, Tp. Hồ Chí Minh",3,3,27/12/2025,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306298513,"HỒNG BÀNG THÔNG LÊ QUANG SUNG QUẬN 6 GIÁP QUẬN 5 - 800M TỚI ĐẠI HỌC Y DƯỢC - DT GẦN 30M2 - 4 TẦNG CÓ SÂN THƯỢNG - HẺM XE TẢI 5M CÁCH MT 20M. NHỈNH 5 TỶ BỚT LỘC. Mô tả: + Diện tích 30m2, ngang 3.2m nở hậu 3.3m sổ đẹp, không lỗi. + Vị trí gần Thuận Kiều Plaza, cách 800m tới Đại Học Y Dược, sát bên Quận 5, giao Lê Quang Sung, Hồng Bàng,Phạm Đình Hổ, Minh Phụng. + Hẻm xe tải 5m cách mặt tiền 20m, sạch đẹp. + Kết cấu 4 tầng BTCT có sân thượng hoàn công đầy đủ, 2PN lớn có thể cải tạo thành 3PN. + Pháp lý chuẩn, công chứng mua bán nhanh lẹ. Liên hệ: zalo 0946462737- Phương để thêm thông tin. Chuyên nhà phố Sài Gòn. Nhận ký gởi mua bán nhà các khu vực. Hỗ trợ ngân hàng khi khách có nhu cầu. Thu gọn Liên hệ: SĐT 1 094 646 **** Hiện số Thông tin chi tiết Ưu điểm BĐS Đất vuông - nở hậu",,,,Đất vuông - nở hậu,,,,
306298164,16,"Hàng đẹp cuối năm ngay cư xá phú lâm b, quận 6. giá 5tỷ110/ 66,5m2(5x13,3m). đường 8m rộng gẩn chợ","5,11 tỷ",5.11,"hàng đẹp cuối năm ngay cư xá phú lâm b, quận 6. giá 5tỷ110/ 66,5m2(5x13,3m). đường 8m rộng gẩn chợ",66.5,N/A,"Đ. Cư Xá Phú Lâm B, P. 13, Q. 6, Tp. Hồ Chí Minh",4,4,27/12/2025,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306298164,"Hàng đẹp cuối năm nằm ngay Cư Xá Phú Lâm B, Phường 13, Quận 6. - Giá: 5 tỏi 110. - Diện tích: 5x13,3m công nhận vuông vức A4 66,5m2. - Kết cấu: 1 trệt 2 lầu sân thượng. Đầy đủ tiện nghi cho sinh hoạt của gia đình 4 phòng ngủ, 5wc. - Pháp lý: chuẩn sạch đẹp, không quy hoạch lộ giới. Xem nhà gọi em nha, miễn phí hoàn toàn. Liên hệ: SĐT 1 070 349 **** Hiện số",,,,,,,,
306296497,16,Hàng hiếm - MT đẹp ngay khu phân lô Bình Phú Q6 - ( 4 tầng ) ngay công viên - Giá : 5 tỷ 750,"5,75 tỷ",5.75,"191,67 triệu/m²",30,N/A,"P. 10, Q. 6, Tp. Hồ Chí Minh",4,4,27/12/2025,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306296497,"+ Diện tích: (3 x 10) 1 trệt 3 lầu gồm 4 PN, 3 WC. + Vị trí đẹp ngay khu phân lô cao tầng, dân trí cao, kế bên là khuôn viên cây xanh. Tiện ích xung quanh không thiếu gì. + Sổ hồng riêng, hoàn công đủ, công chứng ngay. Liên Hệ: E. Tài nhà phố (xem nhà gặp chủ thương lượng). Liên hệ: SĐT 1 076 961 **** Hiện số Thông tin chi tiết Ưu điểm BĐS Dân trí cao, Phân lô liền kề",,,,"Dân trí cao, Phân lô liền kề",,,,
306297338,16,"Bán nhà hậu giang, q.6 giá 2tỷ250 - hẻm xe hơi - nhà 3 tầng - kinh doanh tốt nhất khu vực quận 6","2,25 tỷ",2.25,"33,48 triệu/m²",67.2,N/A,"Đ. Hậu Giang, P. 11, Q. 6, Tp. Hồ Chí Minh",4,4,27/12/2025,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306297338,"BÁN NHÀ HẬU GIANG, Q.6 GIÁ 2TỶ250 - HẺM XE HƠI - NHÀ 3 TẦNG - KINH DOANH TỐT NHẤT KHU VỰC QUẬN 6 { Vị trí đường Hậu Giang, P.11, Quận 6 } - Diện tích: 67,2m2 ( 4x16,8 ) - Kết cấu: 1 trệt 2 lầu - Hẻm 6m cách mặt tiền 30m - Khu dân trí cao, pháp lý đầy đủ * GIÁ: 2,25 TỶ Liên hệ: SĐT 1 034 268 **** Hiện số Thông tin chi tiết Mặt tiền 4m Ưu điểm BĐS Kinh doanh được, Dân trí cao",4m,,,"Kinh doanh được, Dân trí cao",,,,
306297843,16,"Bán nhà đường Số 26, Quận 6. Đoạn gần Highland cf. Giá 19 tỷ","19,5 tỷ",19.5,"177,27 triệu/m²",110,N/A,"Đ. Số 26, P. 10, Q. 6, Tp. Hồ Chí Minh",,,27/12/2025,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306297843,"- Gần Metro, Công Viên Bình Phú. - Ngã Tư ĐS 26 - Bình Phú. - DT: 4,4 x 25m. DTCN: 110m2. - KC: 1 trệt, 3 lầu. - LH: 0916014161 - Thi. Liên hệ: SĐT 1 091 601 **** Hiện số Thông tin chi tiết Mặt tiền 4,4m","4,4m",,,,,,,
306297768,17,Nhà đẹp giá rẻ 4 tầng BTCT Lò Gốm vào ở ngay chỉ 6.28 Tỷ,"6,28 tỷ",6.28,"163,12 triệu/m²",38.5,N/A,"Đ. Lò Gốm, P. 5, Q. 6, Tp. Hồ Chí Minh",4,4,27/12/2025,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306297768,"[QUẬN 6] NHÀ HẺM XE TẢI LÒ GỐM GIÁ CHỈ 6,28 TỶ Vị trí: Hẻm 1/ đường Lò Gốm, Phường 5, Quận 6 Gần cầu Hậu Giang, khu dân cư hiện hữu, đi lại thuận tiện Thông tin nhà: Diện tích: 3,5 x 11m Kết cấu: 1 trệt + 2 lầu + sân thượng Công năng: 4 phòng ngủ, 3 WC Hẻm xe tải đổ cửa, thông thoáng, an ninh Ưu điểm: Nhà kiên cố, vào ở ngay Thích hợp ở gia đình đông người / cho thuê / làm văn phòng nhỏ Khu vực trung tâm Quận 6, tiện ích đầy đủ Giá bán: 6,28 TỶ (thương lượng chính chủ) Liên hệ: 0779072182 Duy Nhà Đẹp Thu gọn Liên hệ: SĐT 1 077 907 **** Hiện số",,,,,,,,
306272851,17,"Bán Shophouse D - Homme Hồng Bàng đa dạng Diện tích, TT chỉ 10% nhận nhà trực tiếp CĐT. CK đến 13%","16,1 tỷ",16.1,"107,33 triệu/m²",150,N/A,"D-Homme, Đ. Hồng Bàng, P. 6, Q. 6, Tp. Hồ Chí Minh",2,2,27/12/2025,https://meeyland.com/ban-shophouse-nha-pho-thuong-mai-quan-6-ho-chi-minh-i1523/306272851,"Shophouse D - Homme Quận 6 mặt tiền Hồng Bàng giỏ hàng chủ đầu tư. Shophouse khối đế dự án D - Homme, tọa lạc mặt tiền đường Hồng Bàng, trung tâm Quận 6, liền kề Quận 5 Quận 10, khu Chợ Lớn sầm uất, lưu lượng khách lớn kinh doanh cực tốt. Diện tích: 150 - 220m2. Thiết kế: 2 tầng, mặt tiền rộng, không gian vuông vức. Phù hợp mở công ty, văn phòng, showroom, spa, phòng khám, ngân hàng, F&B. Sổ hồng lâu dài, pháp lý đầy đủ, sử dụng ổn định lâu dài. Giá chỉ từ 16,1 tỷ/căn giỏ hàng thật, không kê giá. Thanh toán 10% nhận nhà, còn lại trả chậm. Cam kết cho thuê hỗ trợ vay ngân hàng Sổ hồng lâu dài. Tiện ích nội khu cao cấp, trung tâm thương mại, cư dân đông đúc, dễ khai thác. Số lượng giới hạn sản phẩm shophouse cực hiếm tại trung tâm Q6. Liên hệ ngay để nhận mặt bằng đẹp & giá tốt nhất từ CĐT! Thu gọn Liên hệ: SĐT 1 093 862 **** Hiện số Thông tin chi tiết Ưu điểm BĐS Mặt tiền rộng, Phân lô liền kề",,,,"Mặt tiền rộng, Phân lô liền kề",,,,
306294027,17,"Cần bán gấp nhà vị trí đẹp ngay Lò Gốm, Q6. Giá:4Tỷ430/62,4m2(4,8x13m),sổ đẹp,đang cho thuê 15triệu","4,43 tỷ",4.43,"cần bán gấp nhà vị trí đẹp ngay lò gốm, q6. giá:4tỷ430/62,4m2(4,8x13m),sổ đẹp,đang cho thuê 15triệu",62.4,N/A,"Đ. Lò Gốm, P. 8, Q. 6, Tp. Hồ Chí Minh",,,27/12/2025,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306294027,"Bán gấp nhà sát MT Lò Gốm, Phường 8, Quận 6, TP.HCM. - Diện tích: 4,8m x 13m. - Kết cấu: 1 trệt 2 lầu, 3PN, 4WC, ban công. - Ô tô đỗ tận nhà. Khu dân trí cao, thân thiện. - Nhà đang cho thuê 15 triệu/tháng. - Pháp lý rõ ràng, đầy đủ. Gọi Em 0908071755 gặp chủ thương lượng Liên hệ: SĐT 1 090 807 **** Hiện số Thông tin chi tiết Ưu điểm BĐS Dân trí cao",,,,Dân trí cao,,,,
306288735,17,"2tỷ050 - dt: 87m2 nhà bán đường lò gốm, quận 6 - khu trung tâm thuận lợi - nhà đang cho thuê sằn","2,05 tỷ",2.05,"23,56 triệu/m²",87,N/A,"Đ. Lò Gốm, P. 7, Q. 6, Tp. Hồ Chí Minh",,,27/12/2025,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306288735,"2TỶ050 - DT: 87m2 NHÀ BÁN ĐƯỜNG LÒ GỐM, QUẬN 6 - KHU TRUNG TÂM THUẬN LỢI - NHÀ ĐANG CHO THUÊ SẰN * Vị trí: đường Lò Gốm, P.7, Quận 6 - Diện tích: 87m2 ( 5x17,4 ) - Kết cấu: 3 tầng, 4 phòng ngủ, 4 WC, phòng khách, bếp đầy đủ. - Giao thông thuận lợi, hẻm rộng 6m, xe hơi ra vào thoải mái. - Pháp lý sổ hồng, sang tên nhanh gọn. + Khu dân cư văn minh, an ninh tốt, hàng xóm thân thiện. + Vị trí thuận tiện, gần chợ, trường học, bệnh viện, siêu thị. Liên hệ ngay để xem nhà: 0342685175 - An xem là thích ngay! Thu gọn Liên hệ: SĐT 1 034 268 **** Hiện số Thông tin chi tiết Ưu điểm BĐS Giao thông thuận lợi",,,,Giao thông thuận lợi,,,,
306281245,17,"Mời đầu tư - dt 282m2 ngang gần 7m - hẻm xe tải 5m, ngay bùng binh phú lâm quận 6",14 tỷ,14.0,"49,65 triệu/m²",282,N/A,"Đ. Bà Hom, P. 13, Q. 6, Tp. Hồ Chí Minh",4,4,27/12/2025,https://meeyland.com/ban-nha-rieng-quan-6-ho-chi-minh-i1223/306281245,"MỜI ANH CHỊ ĐẦU TƯ - HẺM XE TẢI 5M - BÀ HOM QUẬN 6 - CÁCH VÒNG XOAY PHÚ LÂM 100M - DT 282M2 NGANG 6.9M - GIÁP QUẬN 5, QUẬN 11 - CÁCH MẶT TIỀN 30M 1 TRỤC. Mô tả: + Diện tích: 282M2, Ngang 6.9/16 x 27m, nở hậu 16M chữ L rất đẹp. Không quy hoạch, không lộ giới. + Gồm 4PN - 2WC. Nhà còn chắc chắn sơn phết ở ngay. Tiện xây mới. + Vị trí ngay vòng xoay Phú Lâm, cạnh siêu thị Coopmart, thuận tiện di chuyển qua Q5,10, Bình Tân,.. + Hẻm trước nhà 5M, Ô tô, xe tải, cách mặt tiền 30m thẳng 1 trục. + Rất phù hợp mua ở, xây căn hộ dịch vụ, làm Văn Phòng Công Ty, Biệt thự vườn, kho xưởng, Kinh doanh online,.. + Chính chủ 1 đời chưa qua đầu tư, giá chào quá tốt còn thương lượng. Đầu tư sinh lời ngay khi vừa xuống tiền. + Pháp lý chuẩn, sổ hồng riêng, công chứng ngay. Chính chủ xưa nay chưa qua đầu tư mua bán. Liên hệ: zalo 0946462737- Phương để thêm thông tin. Chuyên nhà phố Sài Gòn. Nhận ký gởi mua bán nhà các khu vực. Hỗ trợ ngân hàng khi khách có nhu cầu. Thu gọn Liên hệ: SĐT 1 094 646 **** Hiện số Thông tin chi tiết Ưu điểm BĐS Đất vuông - nở hậu, Xây mới",,,,"Đất vuông - nở hậu, Xây mới",,,,
