id,Page,Title,Price_Raw,Price_Billion,Price_per_m2,Area_m2,District,Address,Bedrooms,Toilets,Post_Time,Link,Description,Mặt tiền,Chiều sâu,Mức độ giao dịch,Tiện ích,Ưu điểm BĐS,Hướng ban công
306251133,7,Đất full thổ 2 mặt tiền Lương Văn Nho đối diện chợ Hoà Hiệp gần vinhomes cần Giờ,50 tỷ,50.0,"50,15 triệu/m²",997,Huyện  Cần Giờ,"Đ. Lương Văn Nho, X. Long Hòa, H. Cần Giờ, Tp. Hồ Chí Minh",,,21/12/2025,https://meeyland.com/ban-dat-can-gio-ho-chi-minh-i1123/306251133,Bán 14m mặt tiền đường nhựa 2 làng lương văn nho nở hậu 24m. Full đất ở QH 2 mặt tiền Lương Văn Nho và đường vào Khu dân cư Hoà Hiệp. Vị trí tìm năng tăng giá cực cao. Giá 50tr/m2 còn bớt. Rẻ nhất KV đang GD giá 60 - 70tr/m2. Nhanh tay liên hệ e phát. Liên hệ: SĐT 1 090 118 **** Hiện số Thông tin chi tiết Mặt tiền 14m Ưu điểm BĐS Đất vuông - nở hậu,14m,,,,Đất vuông - nở hậu,
306231707,7,"Bán biệt thự liền kề Vinhomes Green Paradise Cần Giờ, Hồ Chí Minh",N/A,,N/A,,N/A,Biệt thự liền kề,,,N/A,https://meeyland.com/ban-biet-thu-lien-ke-can-gio-ho-chi-minh-i1423/306231707,N/A,,,,,,
306229400,7,"Bán biệt thự liền kề Vinhomes Green Paradise Cần Giờ, Hồ Chí Minh",N/A,,N/A,,N/A,N/A,,,N/A,https://meeyland.com/ban-biet-thu-lien-ke-can-gio-ho-chi-minh-i1423/306229400,N/A,,,,,,
306250088,7,"Bán biệt thự liền kề Vinhomes Green Paradise Cần Giờ, Hồ Chí Minh",N/A,,N/A,,N/A,Biệt thự liền kề,,,N/A,https://meeyland.com/ban-biet-thu-lien-ke-can-gio-ho-chi-minh-i1423/306250088,N/A,,,,,,
306250072,7,"Bán biệt thự liền kề Vinhomes Green Paradise Cần Giờ, Hồ Chí Minh",N/A,,N/A,,N/A,Biệt thự liền kề,,,N/A,https://meeyland.com/ban-biet-thu-lien-ke-can-gio-ho-chi-minh-i1423/306250072,N/A,,,,,,
306247584,7,"Bán biệt thự liền kề Vinhomes Green Paradise Cần Giờ, Hồ Chí Minh",N/A,,N/A,,N/A,Biệt thự liền kề,,,N/A,https://meeyland.com/ban-biet-thu-lien-ke-can-gio-ho-chi-minh-i1423/306247584,N/A,,,,,,
306228753,7,"Bán biệt thự liền kề Vinhomes Green Paradise Cần Giờ, Hồ Chí Minh",N/A,,N/A,,N/A,Biệt thự liền kề,,,N/A,https://meeyland.com/ban-biet-thu-lien-ke-can-gio-ho-chi-minh-i1423/306228753,N/A,,,,,,
306229291,7,"Chính chủ bán nhà phố Cần Giờ khu 50 căn ngay ủy ban, Trường Học, Bệnh Viện, liên hệ: 0972911426","5,3 tỷ",5.3,"63,1 triệu/m²",84,Huyện  Cần Giờ,"Tt. Cần Thạnh, H. Cần Giờ, Tp. Hồ Chí Minh",,,20/12/2025,https://meeyland.com/ban-nha-rieng-can-gio-ho-chi-minh-i1223/306229291,"Chính chủ cần bán căn nhà khu dân cư 50 căn, khu dân trí cao, dân cư chủ yếu là giáo viên, công an, bác sĩ, y tá và quân đội. Nhà ngang 7m, dài 12m, không bị trừ lộ giới, đã có vỉa hè cố định. Đường rộng, hai ô tô tránh nhau thoải mái, đường ô bàn cờ thông suốt. Vị trí ngay trung tâm Cần Giờ: gần Ủy ban, trường học, bến xe buýt, Phòng công chứng; cách cổng Vin chưa đầy 1km, gần quảng trường lớn Cần Giờ đang xây dựng. Gần chợ, ra biển chưa tới 1km. Khu vực quán xá đông đúc, hiện công nhân Vin đang thi công rất nhiều ngày đêm. Khu dân cư dành cho cán bộ, công nhân viên chức; chỉ cần bước qua đường là khu thể thao, trường học và ủy ban trong bán kính 500m. Nhà cấp 4, hiện có thể cho thuê khoảng 6 triệu/tháng. Anh/chị có nhu cầu vui lòng liên hệ qua sđt: 0972911426 Thu gọn Liên hệ: SĐT 1 097 291 **** Hiện số Thông tin chi tiết Ưu điểm BĐS Dân trí cao",,,,,Dân trí cao,
306248975,7,"Bán biệt thự liền kề Vinhomes Green Paradise Cần Giờ, Hồ Chí Minh",N/A,,N/A,,N/A,Biệt thự liền kề,,,N/A,https://meeyland.com/ban-biet-thu-lien-ke-can-gio-ho-chi-minh-i1423/306248975,N/A,,,,,,
306249102,7,"Bán biệt thự liền kề Vinhomes Green Paradise Cần Giờ, Hồ Chí Minh",N/A,,N/A,,N/A,Biệt thự liền kề,,,N/A,https://meeyland.com/ban-biet-thu-lien-ke-can-gio-ho-chi-minh-i1423/306249102,N/A,,,,,,
306249084,7,"Bán căn hộ chung cư Vinhomes Green Paradise Cần Giờ, Hồ Chí Minh",N/A,,N/A,,N/A,Căn hộ chung cư,,,N/A,https://meeyland.com/ban-can-ho-chung-cu-can-gio-ho-chi-minh-i1423/306249084,N/A,,,,,,
306249075,8,"Bán căn hộ chung cư Vinhomes Green Paradise Cần Giờ, Hồ Chí Minh",N/A,,N/A,,N/A,Vinhomes Green Paradise,,,N/A,https://meeyland.com/ban-can-ho-chung-cu-can-gio-ho-chi-minh-i1423/306249075,N/A,,,,,,
306248301,8,Đất hiếm có thổ cư tại vị trí đẹp cần giờ,"49,84 tỷ",49.84,14 triệu/m²,3.560,Huyện  Cần Giờ,"Đ. Bình Khánh, X. Bình Khánh, H. Cần Giờ, Tp. Hồ Chí Minh",,,20/12/2025,https://meeyland.com/ban-dat-can-gio-ho-chi-minh-i1123/306248301,Vị trí miếng đất cách cầu vượt cao tốc và trạm tàu cao tốc Vinspeed cần giờ trong phạm vi 2km. Cách trung tâm hành chính trường học trạm xá 1km. Tổng diện tích đất 3560m2. Trong đó có 500m2 thổ cư xây dựng tự do. Cùng toạ lạc tại vị trí xung quanh trên con đường chỉ duy nhất miếng đất này có thổ cư. Liên hệ: SĐT 1 038 867 **** Hiện số Thông tin chi tiết Mặt tiền 20m,20m,,,,,
306247862,8,Chính chủ cần bán hoa hồng 2% nhờ anh chị em môi giới chạy phụ 800m2 nền biệt thự 2 mặt tiền 7 tỷ 6,"7,6 tỷ",7.6,"9,5 triệu/m²",800,Huyện  Cần Giờ,"X. Bình Khánh, H. Cần Giờ, Tp. Hồ Chí Minh",,,20/12/2025,https://meeyland.com/ban-dat-can-gio-ho-chi-minh-i1123/306247862,"Đất Nền Biệt Thự Cần Giờ TP HCM - Diện tích sổ 510m2 thổ cư ( thực tế sử dụng 800m2 đất bồi dư). Ngang 14.9 x 35 nở hậu 26.5m - Pháp lý: Sổ hồng riêng - thổ cư - Đất 2 mặt tiền đường ô tô và mặt view sông có hàng rào kiên cố - Phù hợp xây nhà vườn, biệt thự vườn hoặc đầu tư phân lô tách thửa. - Giá Bán: 7 tỷ 600 triệu Liên hệ: SĐT 1 090 998 **** Hiện số Thông tin chi tiết Mặt tiền 30m Ưu điểm BĐS Đất vuông - nở hậu, Phân lô liền kề",30m,,,,"Đất vuông - nở hậu, Phân lô liền kề",
306247786,8,"Bán biệt thự liền kề Vinhomes Green Paradise Cần Giờ, Hồ Chí Minh",N/A,,N/A,,N/A,Vinhomes Green Paradise,,,N/A,https://meeyland.com/ban-biet-thu-lien-ke-can-gio-ho-chi-minh-i1423/306247786,N/A,,,,,,
306246633,8,"Bán biệt thự liền kề Vinhomes Green Paradise Cần Giờ, Hồ Chí Minh",N/A,,N/A,,N/A,N/A,,,N/A,https://meeyland.com/ban-biet-thu-lien-ke-can-gio-ho-chi-minh-i1423/306246633,N/A,,,,,,
306246149,8,"Bán đất La Maison De Cần Giờ Cần Giờ, Hồ Chí Minh",N/A,,N/A,,N/A,Đất,,,N/A,https://meeyland.com/ban-dat-can-gio-ho-chi-minh-i1123/306246149,N/A,,,,,,
306245465,8,"Bán biệt thự liền kề Vinhomes Green Paradise Cần Giờ, Hồ Chí Minh",N/A,,N/A,,N/A,Biệt thự liền kề,,,N/A,https://meeyland.com/ban-biet-thu-lien-ke-can-gio-ho-chi-minh-i1423/306245465,N/A,,,,,,
306245229,8,"Bán biệt thự liền kề Vinhomes Green Paradise Cần Giờ, Hồ Chí Minh",N/A,,N/A,,N/A,Biệt thự liền kề,,,N/A,https://meeyland.com/ban-biet-thu-lien-ke-can-gio-ho-chi-minh-i1423/306245229,N/A,,,,,,
306223240,8,"Bán biệt thự liền kề Vinhomes Green Paradise Cần Giờ, Hồ Chí Minh",N/A,,N/A,,N/A,Biệt thự liền kề,,,N/A,https://meeyland.com/ban-biet-thu-lien-ke-can-gio-ho-chi-minh-i1423/306223240,N/A,,,,,,
306218742,8,"Bán biệt thự liền kề Vinhomes Green Paradise Cần Giờ, Hồ Chí Minh",N/A,,N/A,,N/A,Biệt thự liền kề,,,N/A,https://meeyland.com/ban-biet-thu-lien-ke-can-gio-ho-chi-minh-i1423/306218742,N/A,,,,,,
306241627,8,"Bán biệt thự liền kề Vinhomes Green Paradise Cần Giờ, Hồ Chí Minh",N/A,,N/A,,N/A,Vinhomes Green Paradise,,,N/A,https://meeyland.com/ban-biet-thu-lien-ke-can-gio-ho-chi-minh-i1423/306241627,N/A,,,,,,
306243302,8,"Bán biệt thự liền kề Vinhomes Green Paradise Cần Giờ, Hồ Chí Minh",N/A,,N/A,,N/A,Biệt thự liền kề,,,N/A,https://meeyland.com/ban-biet-thu-lien-ke-can-gio-ho-chi-minh-i1423/306243302,N/A,,,,,,
306219174,8,"Bán biệt thự liền kề Vinhomes Green Paradise Cần Giờ, Hồ Chí Minh",N/A,,N/A,,N/A,Biệt thự liền kề,,,N/A,https://meeyland.com/ban-biet-thu-lien-ke-can-gio-ho-chi-minh-i1423/306219174,N/A,,,,,,
306242023,8,"Bán biệt thự liền kề Vinhomes Green Paradise Cần Giờ, Hồ Chí Minh",N/A,,N/A,,N/A,Biệt thự liền kề,,,N/A,https://meeyland.com/ban-biet-thu-lien-ke-can-gio-ho-chi-minh-i1423/306242023,N/A,,,,,,
306241240,8,"Bán biệt thự liền kề Vinhomes Green Paradise Cần Giờ, Hồ Chí Minh",N/A,,N/A,,N/A,Biệt thự liền kề,,,N/A,https://meeyland.com/ban-biet-thu-lien-ke-can-gio-ho-chi-minh-i1423/306241240,N/A,,,,,,
306241119,8,33tr/m2 khuôn đất 2.200m2 25x90 full đất ODT| MT Duyên Hải ngay cổng Vinhome Paradise Cần Giờ,73 tỷ,73.0,33tr/m2 khuôn đất 2.200m2 25x90 full đất odt| mt duyên hải ngay cổng vinhome paradise cần giờ,2.200,Huyện  Cần Giờ,"Đ. Duyên Hải, X. Long Hòa, H. Cần Giờ, Tp. Hồ Chí Minh",,,19/12/2025,https://meeyland.com/ban-dat-can-gio-ho-chi-minh-i1123/306241119,"Siêu phẩm đầu tư chỉ 40tr/m2 khuôn đất 2.200m2 (25x90) full đất ở vuông đẹp mt đường Duyên Hải Cần Giờ. - Duyên Hải, Long Hoà, Cần Giờ, HCM. - DTCN: 2.200m2 (24.6x90) nở hậu 25m vuông đẹp, trong đó 1.810m2 đất Thổ, 390m2 đất CLN. - Vị trí cực đẹp View Biển, ngay cổng vào dự án Khu Đô Thị Lấn Biển Vinhome Green Paradise Cần Giờ. Đón đầu Tuyến Metro Cần Giờ. - Phù hợp Xây Toà Khách Sạn - Nhà Hàng Cao Cấp - Giá chủ bằng 1/5 so với giá Vinhome khởi điểm triển khai đợt 1. - Hiện trang: Đất trống. - Hướng: Tây Bắc. - QH đất ODT - 3 Sổ hồng vuông đẹp, hỗ trợ vay bank. Giá: 73 Tỷ ~ 33Tr/m2. 0925367879 Thu gọn Liên hệ: SĐT 1 092 536 **** Hiện số Thông tin chi tiết Mặt tiền 24,6m Ưu điểm BĐS Đất vuông - nở hậu","24,6m",,,,Đất vuông - nở hậu,
306239948,8,Bán đất mặt tiền 3 mặt tiền 13.480m2 thổ cư full giá 12 tr/m2,"161,76 tỷ",161.76,bán đất mặt tiền 3 mặt tiền 13.480m2 thổ cư full giá 12 tr/m2,13.480,Huyện  Cần Giờ,"X. Lý Nhơn, H. Cần Giờ, Tp. Hồ Chí Minh",,,19/12/2025,https://meeyland.com/ban-dat-can-gio-ho-chi-minh-i1123/306239948,"Bán đất cần giờ siêu hiếm 3 mặt tiền đường. Diện tích: 13.480m (ngang 33m dài 400m). Thổ cư full Xã Nhơn Lý, Cần Giờ, TP. HCM. Lô đất cực hiếm với 3 mặt tiền đường, phù hợp làm khu nghỉ dưỡng, farmstay, kho xưởng, phân lô, hoặc để dành chờ hạ tầng Cần Giờ tăng tốc. Khu vực đang phát triển mạnh, tiềm năng tăng giá cao. Sổ hồng riêng pháp lý chuẩn. Giá chỉ: 12 triệu/m còn thương lượng cho khách thiện chí. Liên hệ: Đức 0988301968 Có giá tốt cho khách đầu tư nhanh! Liên hệ: SĐT 1 098 830 **** Hiện số Thông tin chi tiết Ưu điểm BĐS Phân lô liền kề",,,,,Phân lô liền kề,
306239606,8,"Bán biệt thự liền kề Vinhomes Green Paradise Cần Giờ, Hồ Chí Minh",N/A,,N/A,,N/A,Biệt thự liền kề,,,N/A,https://meeyland.com/ban-biet-thu-lien-ke-can-gio-ho-chi-minh-i1423/306239606,N/A,,,,,,
306239181,8,"Bán gấp đất nền 890m2 tại Rừng Sác, 30 triệu/m2","26,7 tỷ",26.7,"bán gấp đất nền 890m2 tại rừng sác, 30 triệu/m2",890,Huyện  Cần Giờ,"Đ. Rừng Sác, X. Bình Khánh, H. Cần Giờ, Tp. Hồ Chí Minh",,,19/12/2025,https://meeyland.com/ban-dat-can-gio-ho-chi-minh-i1123/306239181,"Đất nền rộng 890m2 đang chờ chủ mới tại Rừng Sác, Bình Khánh, Cần Giờ, Hồ Chí Minh. Giá chỉ 30 triệu/m2, pháp lý đầy đủ, rất thích hợp cho ai muốn đầu tư hoặc xây dựng nhà ở. Mặt tiền 29m cực thoáng, lý tưởng cho việc kinh doanh hoặc mở văn phòng. Gọi ngay để được tư vấn miễn phí: 0922089989 - Phạm Nguyễn Tiến. Liên hệ: SĐT 1 092 208 **** Hiện số Thông tin chi tiết Mặt tiền 29m",29m,,,,,
306238975,8,"Bán biệt thự liền kề Vinhomes Green Paradise Cần Giờ, Hồ Chí Minh",N/A,,N/A,,N/A,Biệt thự liền kề,,,N/A,https://meeyland.com/ban-biet-thu-lien-ke-can-gio-ho-chi-minh-i1423/306238975,N/A,,,,,,
306237507,8,"Bán biệt thự liền kề Vinhomes Green Paradise Cần Giờ, Hồ Chí Minh",N/A,,N/A,,N/A,Biệt thự liền kề,,,N/A,https://meeyland.com/ban-biet-thu-lien-ke-can-gio-ho-chi-minh-i1423/306237507,N/A,,,,,,
306214332,8,"Bán biệt thự liền kề Vinhomes Green Paradise Cần Giờ, Hồ Chí Minh",N/A,,N/A,,N/A,Biệt thự liền kề,,,N/A,https://meeyland.com/ban-biet-thu-lien-ke-can-gio-ho-chi-minh-i1423/306214332,N/A,,,,,,
306236227,8,"Bán căn hộ chung cư Vinhomes Green Paradise Cần Giờ, Hồ Chí Minh",N/A,,N/A,,N/A,Căn hộ chung cư,,,N/A,https://meeyland.com/ban-can-ho-chung-cu-can-gio-ho-chi-minh-i1423/306236227,N/A,,,,,,
306234391,8,Bán nền biệt thự 432m2 nhà vườn phước lộc giá hấp dẫn,"15,12 tỷ",15.12,35 triệu/m²,432,Huyện  Cần Giờ,"Đ. Lương Văn Nho, X. Long Hòa, H. Cần Giờ, Tp. Hồ Chí Minh",,,19/12/2025,https://meeyland.com/ban-dat-can-gio-ho-chi-minh-i1123/306234391,"Sản phẩm biệt thự sinh thái hiếm còn sót lại tại Cần Giờ, phù hợp ở nghỉ dưỡng hoặc đầu tư dài hạn đón đầu hạ tầng biển. Vị trí: Khu nhà vườn Phước Lộc Cần Giờ Trục đường: 16m, thông bờ sông, không gian thoáng mát Hướng: Tây Bắc Gần biển sông rừng, môi trường sống trong lành Diện tích đất: 15 x 24m = 432m² Phương án xây dựng: 1 trệt 1 lầu áp mái Tổng diện tích sàn: ~ 720m² Giá bán: 35 triệu/m² đất (thương lượng cho khách thiện chí) Phù hợp: Xây biệt thự nghỉ dưỡng ven biển Second home cuối tuần Đầu tư giữ tài sản khu sinh thái biển hiếm tại TP.HCM Quý Anh/Chị quan tâm vui lòng liên hệ: 0901004567 - Chuyên môi giới khu Phước Lộc Cần Giờ, đem đến giá tốt nhất cho quý Anh Chị nhà đầu tư. Hỗ trợ chi tiết pháp lý vị trí phương án xây dựng Xin chân thành cảm ơn! Thu gọn Liên hệ: SĐT 1 090 100 **** Hiện số Thông tin chi tiết Mặt tiền 15m",15m,,,,,
306212857,8,"Bán biệt thự liền kề Vinhomes Green Paradise Cần Giờ, Hồ Chí Minh",N/A,,N/A,,N/A,Biệt thự liền kề,,,N/A,https://meeyland.com/ban-biet-thu-lien-ke-can-gio-ho-chi-minh-i1423/306212857,N/A,,,,,,
306222109,8,"Bán biệt thự liền kề Vinhomes Green Paradise Cần Giờ, Hồ Chí Minh",N/A,,N/A,,N/A,N/A,,,N/A,https://meeyland.com/ban-biet-thu-lien-ke-can-gio-ho-chi-minh-i1423/306222109,N/A,,,,,,
306235613,8,"Bán căn biệt thự e8 dt 300m2 le maison cần giờ, view rừng sác, giá 35tr/m2 có thương lượng","10,5 tỷ",10.5,"bán căn biệt thự e8 dt 300m2 le maison cần giờ, view rừng sác, giá 35tr/m2 có thương lượng",300,Huyện  Cần Giờ,"La Maison De Cần Giờ, H. Cần Giờ, Tp. Hồ Chí Minh",,,19/12/2025,https://meeyland.com/ban-biet-thu-lien-ke-can-gio-ho-chi-minh-i1423/306235613,"BÁN CĂN BIỆT THỰ E8 DT 300m2 LE MAISON CẦN GIỜ, VIEW RỪNG SÁC, GIÁ 35tr/m2 CÓ THƯƠNG LƯỢNG + Diện tích: 300m2 + Vỉa hè rộng 8m, đường rộng! + Nằm ngay cạnh công viên lớn, không gian trong lành lý tưởng cho nghỉ dưỡng và gia đình có trẻ nhỏ. + Mặt tiền đường lớn, xe hơi quay đầu thoải mái, hạ tầng hoàn thiện. + Gần tuyến Metro 19.12 khởi công, tiềm năng tăng giá cực cao. + Cầu cần giờ và đường lên xuống cao tốc bến lức long thành khởi công đầu năm 2026 + Đường vượt biển nối vũng tàu tháng 6.2026 khởi công! + Liền kề khu vui chơi giải trí thương mại VinHomes Cần Giờ (đang thu hút mạnh nhà đầu tư) + Khu vực dân cư văn minh, an ninh 24/7 + Tiềm năng tăng giá mạnh khi hạ tầng khu vực phát triển + Phù hợp nghỉ dưỡng, định cư hoặc đầu tư Thu gọn Liên hệ: SĐT 1 036 318 **** Hiện số Thông tin chi tiết Mặt tiền 10m Ưu điểm BĐS Phân lô liền kề",10m,,,,Phân lô liền kề,
306234685,8,"Siêu phẩm đất thương mại trục Thạnh Thới, Cần Giờ giá chỉ 41 triệu/m² (cực hiếm)","18,98 tỷ",18.98,"siêu phẩm đất thương mại trục thạnh thới, cần giờ giá chỉ 41 triệu/m² (cực hiếm)",463,Huyện  Cần Giờ,"Đ. Thạnh Thới, X. Long Hòa, H. Cần Giờ, Tp. Hồ Chí Minh",,,19/12/2025,https://meeyland.com/ban-dat-can-gio-ho-chi-minh-i1123/306234685,"Bán lô đất ngang lớn 15,4m dài 30m, tổng diện tích 463m², nằm trong dự án Phúc Hưng, ngay trục Thạnh Thới Cần Giờ, vị trí vàng cho khai thác thương mại dịch vụ lưu trú. Thông tin chi tiết: Diện tích: 463m2 (15.4m x 30m). Hướng: Đông Nam view biển. Quy mô xây dựng: 1 hầm 1 trệt 1 lửng 4,5 lầu. Lộ giới lớn, trục kinh doanh sầm uất trong tương lai. Vị trí chiến lược hiếm có: Cách cổng Vinhomes Cần Giờ 300m. Cách trục 20m chỉ 150m thông thẳng ra biển. Nằm trong khu vực được định hướng phát triển du lịch dịch vụ thương mại cao cấp. Công năng khai thác cực mạnh: Phù hợp xây dựng: Khách sạn Hotel Boutique Hotel. Karaoke Nhà hàng Cafe Bar. Văn phòng công ty Showroom Kinh doanh dịch vụ. Giá bán: Chỉ 41 triệu/m². Tổng giá cực tốt so với vị trí hàng hiếm không có lô thứ 2 trong khu vực. Đánh giá: Quỹ đất ngang lớn, sát Vinhomes, gần biển, pháp lý rõ ràng, khả năng tăng giá mạnh khi hạ tầng du lịch Cần Giờ bùng nổ. Liên hệ ngay 0911671671 để thông tin chính xác vị trí đất đẹp không chờ người! KDC Phúc Hưng, Thạnh Thới, Long Hòa, Cần Giờ, Hồ Chí Minh. Thu gọn Liên hệ: SĐT 1 091 167 **** Hiện số Thông tin chi tiết Mặt tiền 15,4m","15,4m",,,,,
306234957,8,"Bán biệt thự liền kề Vinhomes Green Paradise Cần Giờ, Hồ Chí Minh",N/A,,N/A,,N/A,Biệt thự liền kề,,,N/A,https://meeyland.com/ban-biet-thu-lien-ke-can-gio-ho-chi-minh-i1423/306234957,N/A,,,,,,
306211468,8,"Bán biệt thự liền kề Vinhomes Green Paradise Cần Giờ, Hồ Chí Minh",N/A,,N/A,,N/A,Biệt thự liền kề,,,N/A,https://meeyland.com/ban-biet-thu-lien-ke-can-gio-ho-chi-minh-i1423/306211468,N/A,,,,,,
306231757,9,Bán nền biệt thự nhà vườn view sông & rừng KDC Phước Lộc - Cần Giờ,"12,5 tỷ",12.5,25 triệu/m²,500,Huyện  Cần Giờ,"Đ. Lương Văn Nho, X. Long Hòa, H. Cần Giờ, Tp. Hồ Chí Minh",,,18/12/2025,https://meeyland.com/ban-dat-can-gio-ho-chi-minh-i1123/306231757,"Cơ hội sở hữu nền biệt thự hiếm trong khu nhà vườn Phước Lộc, trục đường Lương Văn Nho, cách Vinhomes Paradise 900m không gian sống xanh, yên tĩnh, tách biệt hoàn toàn khỏi sự ồn ào đô thị. Diện tích đất: 20 x 25m 500m². Vị trí: Trục đường 12m, view công viên, xung quanh sông & rừng tự nhiên. Hướng: Tây Bắc đón gió mát quanh năm. Giá bán: 25 triệu/m² (giá rất tốt trong khu). Phương án xây dựng chuẩn khu: Kết cấu: 1 trệt 1 lầu áp mái. Tổng diện tích sàn: ~ 530m². Xây dựng bởi chủ đầu tư. Đơn giá xây dựng: 4,8 triệu/m² sàn. Pháp lý: Hợp đồng mua bán nhà ở, rõ ràng, an tâm lâu dài. Phù hợp: Ở nghỉ dưỡng, second home. Gia đình nhiều thế hệ. Đầu tư giữ tài sản trong khu sinh thái khép kín. Anh/Chị quan tâm vui lòng liên hệ: 0901004567 hỗ trợ đầy đủ thông tin, vị trí và phương án xây dựng. Xin cảm ơn! Thu gọn Liên hệ: SĐT 1 090 100 **** Hiện số",,,,,,
306215784,9,"Bán biệt thự sân vườn gần hồ bơi Ngọc Diệp đường Rừng Sác, xã Bình Khánh, dt 828,6m","12,4 tỷ",12.4,"14,97 triệu/m²",828.6,Huyện  Cần Giờ,"Đ. Rừng Sác, X. Bình Khánh, H. Cần Giờ, Tp. Hồ Chí Minh",,,18/12/2025,https://meeyland.com/ban-biet-thu-lien-ke-can-gio-ho-chi-minh-i1423/306215784,"Bán biệt thự sân vườn đường Rừng Sác, xã Bình Khánh, Cần Giờ Diện tích: ngang 14m dài 54m, nở hậu 16,7m, diện tích đất công nhận 828,6m. Trong đó có 432,3m thổ cư, 396,3m đất trồng cây lâu năm. Trên đất có 1 căn nhà có 4 phòng ngủ, 1 khu cà phê hát với nhau, sân rộng để được nhiều xe hơi và trồng được nhiều cây nên rất mát. + Vị trí: hẻm xe hơi tới nơi, cách mặt tiền Rừng Sác chỉ 80m, gần trường mẫu giáo, cấp 1, 2, 3, chợ, ủy ban xã.Cách phà Bình khánh chưa tới 4km + Khu vực an ninh, yên tĩnh, không khí mát mẽ trong lành rất thích hợp cho ở, nghỉ dưỡng, đầu tư giữ tiền + Sổ hồng riêng công chứng liền + Gía: 15tr/m + LH; 0978979072 Nga + Nhận kí gửi nhà đất + Cam kết thông tin và hình ảnh đúng sự thật Thu gọn Liên hệ: SĐT 1 097 897 **** Hiện số Thông tin chi tiết Tiện ích Sân vườn Ưu điểm BĐS Đất vuông - nở hậu",,,,Sân vườn,Đất vuông - nở hậu,
306229016,9,"Bán biệt thự liền kề Vinhomes Green Paradise Cần Giờ, Hồ Chí Minh",N/A,,N/A,,N/A,Biệt thự liền kề,,,N/A,https://meeyland.com/ban-biet-thu-lien-ke-can-gio-ho-chi-minh-i1423/306229016,N/A,,,,,,
306233638,9,"Bán biệt thự liền kề Vinhomes Green Paradise Cần Giờ, Hồ Chí Minh",N/A,,N/A,,N/A,Biệt thự liền kề,,,N/A,https://meeyland.com/ban-biet-thu-lien-ke-can-gio-ho-chi-minh-i1423/306233638,N/A,,,,,,
306231583,9,"Bán biệt thự liền kề Vinhomes Green Paradise Cần Giờ, Hồ Chí Minh",N/A,,N/A,,N/A,Biệt thự liền kề,,,N/A,https://meeyland.com/ban-biet-thu-lien-ke-can-gio-ho-chi-minh-i1423/306231583,N/A,,,,,,
306206325,9,Bán lô đất 983m2 ful thổ mặt tiền đường Tam Thôn Hiệp Cần Giờ giá tốt,"25,56 tỷ",25.56,26 triệu/m²,983,Huyện  Cần Giờ,"Đ. Tam Thôn Hiệp, X. Tam Thôn Hiệp, H. Cần Giờ, Tp. Hồ Chí Minh",,,18/12/2025,https://meeyland.com/ban-dat-can-gio-ho-chi-minh-i1123/306206325,"Bán lô đất 983m2 full thổ mặt tiền đường Tam Thôn Hiệp, Cần Giờ giá tốt. - Diện tích 25x39m. - Full thổ. - Đất vuông vức đã san lấp. - Tiện phân lô, xây biệt thự nghỉ dưỡng. - Giá bán 26tr/m2. - Lh: 0902665968 Liên hệ: SĐT 1 090 266 **** Hiện số Thông tin chi tiết Ưu điểm BĐS Đất vuông - nở hậu, Phân lô liền kề",,,,,"Đất vuông - nở hậu, Phân lô liền kề",
306231048,9,"Bán biệt thự liền kề Vinhomes Green Paradise Cần Giờ, Hồ Chí Minh",N/A,,N/A,,N/A,Biệt thự liền kề,,,N/A,https://meeyland.com/ban-biet-thu-lien-ke-can-gio-ho-chi-minh-i1423/306231048,N/A,,,,,,
306227335,9,Nhà C4 mặt tiền nhựa 8m Khu 50 căn trung tâm thị trấn. Cách Vin 800m,"5,2 tỷ",5.2,"61,9 triệu/m²",84,Huyện  Cần Giờ,"Đ. Đào Cử, Tt. Cần Thạnh, H. Cần Giờ, Tp. Hồ Chí Minh",2,2,18/12/2025,https://meeyland.com/ban-nha-rieng-can-gio-ho-chi-minh-i1223/306227335,"Xã Cần Giờ, (Cần Thạnh cũ). Khu 50 Căn, dân cư hiện hữu chỉnh trang. Dt: 84m2 full thổ cư, sẵn nhà cấp 4. Ngang 7m x dài 12m đường nhựa oto, nằm sau lưng phòng công chứng, tiện ích xung quanh đầy đủ đi đâu cũng gần. Giá 5tỉ2 còn bớt. Liên hệ ngay: 0901181111 Liên hệ: SĐT 1 090 118 **** Hiện số Thông tin chi tiết Mặt tiền 7m",7m,,,,,
