id,Page,Title,Price_Raw,Price_Billion,Price_per_m2,Area_m2,District,Address,Bedrooms,Toilets,Post_Time,Link,Description,Mức độ giao dịch,Mặt tiền,Chiều sâu,Ưu điểm BĐS,Nội thất,Số ban công,Hướng ban công,Tiện ích
306255412,16,Nhà xóm chiếu q4-hẻm ôtô- 70m2- 4 tầng-sát mặt tiền - chỉ 7 tỷ nhỉnh,"7,8 tỷ",7.8,"111,43 triệu/m²",70,N/A,"Đ. Xóm Chiếu, P. 15, Q. 4, Tp. Hồ Chí Minh",5,5,22/12/2025,https://meeyland.com/ban-nha-rieng-quan-4-ho-chi-minh-i1223/306255412,"- HẺM XE HƠI THÔNG TỨ TUNG - 20M RA ĐƯỜNG XÓM CHIẾU Q4- KẾ BÊN CHỢ ẨM THỰC 200 - GIÁ CHỦ CHÀO 7.8 TỶ  Diện tích: 70.2m2 - ngang 2.67m, dài 27m, nở hậu 3m . Kết cấu: 4 tầng BTCT kiên cố gồm 5 phòng ngủ - 5WC - sân thượng trước - nhà chủ xây ở nên dưới trệt để sân trước và sân sau rộng rãi, thoáng mát. Phù hợp mua ở gia đình đông người - kinh doanh cho thuê căn hộ - mặt tiền kinh doanh buôn bán . Vị trí: hẻm 4m thông các ngả ra chợ 200 Xóm Chiếu chỉ 50m, ra hẻm 92B Tôn Thất Thuyết chỉ 150m.Hẻm an ninh, yên tĩnh, khu phố cán bộ công chức nhà nứớc về hưu. Nhà nằm ngay vị trí trung tâm ẩm thực của quận 4, qua Quận 1 chỉ 5 phút di chuyển xe máy. Pháp lý: Sổ hồng riêng chính chủ trang bìa, Hoàn công chuẩn chỉnh. Sổ cất két sắt, khách xem nhà xem sổ chính ngay và chốt luôn trong 1 nốt nhạc. Giá 7 Tỷ nhỉnh còn thương lượng cho khách thiện chí. Thu gọn Liên hệ: SĐT 1 034 257 **** Hiện số Thông tin chi tiết Mặt tiền 4m Ưu điểm BĐS Vị trí trung tâm, Đất vuông - nở hậu",,4m,,"Vị trí trung tâm, Đất vuông - nở hậu",,,,
306261582,16,"Bán căn hộ chung cư The Gold View Quận 4, Hồ Chí Minh",N/A,,N/A,,N/A,Căn hộ chung cư,,,N/A,https://meeyland.com/ban-can-ho-chung-cu-quan-4-ho-chi-minh-i1423/306261582,N/A,,,,,,,,
306261418,16,"Bán chung cư Quận 4, Hồ Chí Minh giá rẻ (1/2026)",N/A,,N/A,,N/A,Căn hộ chung cư,,,N/A,https://meeyland.com/ban-can-ho-chung-cu-quan-4-ho-chi-minh-i1423/306261418,N/A,,,,,,,,
306261069,16,"Bán nhà đẹp 4 tầng vào ở ngay,nhỉnh 6T- Đ.Đoàn Văn Bơ, đi Hoàng Diệu, gần Đại học Nguyễn Tất Thành","6,15 tỷ",6.15,"263,95 triệu/m²",23.3,N/A,"Đ. Đoàn Văn Bơ, P. 10, Q. 4, Tp. Hồ Chí Minh",3,3,22/12/2025,https://meeyland.com/ban-nha-rieng-quan-4-ho-chi-minh-i1223/306261069,"Nhà đẹp vào ở ngay - 4 tầng - Đ. Đoàn Văn Bơ - trước nhà 3m - cách 3 căn ra mt xe hơi - kế bên chợ Xóm Chiếu - chỉ 30m hơn đến Hoàng Diệu. DTSD: 93m2, ngang 3m dài 8m. Nhà 1 trệt, 3 lầu, 3 PN. Có ban công thoáng mát. Khu dân cư hiện hữu, gần chợ, trường học. Pháp lý chuẩn. Nhỉnh 6T bớt lộc. Zalo Ánh Ngọc: 0938071862 Liên hệ: SĐT 1 093 807 **** Hiện số",,,,,,,,
306261012,16,"Bán chung cư Quận 4, Hồ Chí Minh giá rẻ (1/2026)",N/A,,N/A,,N/A,Căn hộ chung cư,,,N/A,https://meeyland.com/ban-can-ho-chung-cu-quan-4-ho-chi-minh-i1423/306261012,N/A,,,,,,,,
306260808,16,Bán nhà Tôn Thất Thuyết Quận 4 - Hẻm ôtô - 4 tầng - 54m2 - bề ngang 4.5m - 6 tỷ - tiện kinh doanh,6 tỷ,6.0,"111,11 triệu/m²",54,N/A,"Đ. Tôn Thất Thuyết, P. 4, Q. 4, Tp. Hồ Chí Minh",4,4,22/12/2025,https://meeyland.com/ban-nha-rieng-quan-4-ho-chi-minh-i1223/306260808,"Chủ gấp bán để định cư nước ngoài. Diện tích 54m2 (4.5 x 12m). Trệt 2 lầu sân thượng. 4 phòng ngủ + 5 WC. Hẻm Ôtô. Tiện kinh doanh. Đầy đủ các tiện ích xung quanh. Không kẹt xe không ngập nước. Sổ hồng sang tên ngay. Liên hệ Zalo 0938848210 Duy. Liên hệ: SĐT 1 093 884 **** Hiện số Thông tin chi tiết Mặt tiền 4,5m",,"4,5m",,,,,,
306260778,16,"Bán căn hộ chung cư The Gold View Quận 4, Hồ Chí Minh",N/A,,N/A,,N/A,Căn hộ chung cư,,,N/A,https://meeyland.com/ban-can-ho-chung-cu-quan-4-ho-chi-minh-i1423/306260778,N/A,,,,,,,,
306260681,16,"Nhà 172m2, 3 tầng hoàng diệu q4, khu vực xây cao tầng, dòng tiền sẵn - chỉ 170tr/m2","30,5 tỷ",30.5,"nhà 172m2, 3 tầng hoàng diệu q4, khu vực xây cao tầng, dòng tiền sẵn - chỉ 170tr/m2",175,N/A,"Đ. Đoàn Văn Bơ, P. 13, Q. 4, Tp. Hồ Chí Minh",,4,22/12/2025,https://meeyland.com/ban-nha-rieng-quan-4-ho-chi-minh-i1223/306260681,"Bán nhà có khuôn viên đất lớn, khu vực được phép xd cao tầng, hoặc để hiện trạng vẫn có dòng tiền sẵn _ ĐC: 112 Hoàng Diệu, Phường 12 Quận 4 _ DT: 13 x 16m | 170m, khuôn đất vuông, mặt tiền đường lớn. Nhà 3 tầng đúc _ HĐT: 40tr/tháng người quen thuê Tiềm năng: _ Khu vực đất phức hợp QH được phép xây cao tầng _ Phù hợp CHDV văn phòng giữ tài sản trung tâm _ Vị trí 1 bước sang Quận 1, bán kính đi bộ khu lõi trung tâm, giá trị tăng theo thời gian - Giá: 30 tỷ (TL) mức giá hiếm cho BĐS sát trung tâm Q1 Liên hệ em để xem vị trí thực tế Thu gọn Liên hệ: SĐT 1 094 591 **** Hiện số Thông tin chi tiết Mặt tiền 12,7m Ưu điểm BĐS Đất vuông - nở hậu",,"12,7m",,Đất vuông - nở hậu,,,,
306260316,16,"Bán căn hộ chung cư Galaxy 9 Quận 4, Hồ Chí Minh",N/A,,N/A,,N/A,Căn hộ chung cư,,,N/A,https://meeyland.com/ban-can-ho-chung-cu-quan-4-ho-chi-minh-i1423/306260316,N/A,,,,,,,,
306260284,16,"Bán nhà 112 Hoàng Diệu Q4, 170m2 3 tầng đang cho thuê - chỉ ~176tr/m2",30 tỷ,30.0,"bán nhà 112 hoàng diệu q4, 170m2 3 tầng đang cho thuê - chỉ ~176tr/m2",170,N/A,"P. 13, Q. 4, Tp. Hồ Chí Minh",,,22/12/2025,https://meeyland.com/ban-nha-rieng-quan-4-ho-chi-minh-i1223/306260284,"Cần bán nhà ngay trung tâm Q4, kết nối nhanh chợ bến thành, ga Metro. ĐC: 112 Hoàng Diệu, Phường 12 Quận 4. DT: 13 x 16m | 170m2, khuôn đất vuông, mặt tiền đường lớn. Nhà 3 tầng, khu vực đất phức hợp QH được phép xây cao tầng. Phù hợp CHDV văn phòng giữ tài sản trung tâm. Vị trí 1 bước sang Quận 1, bán kính đi bộ khu lõi trung tâm. Giá: 30 tỷ (TL) mức giá hiếm cho BĐS sát trung tâm Q1. Lh trực tiếp em nhà làm việc chính chủ. Liên hệ: SĐT 1 094 591 **** Hiện số Thông tin chi tiết Mặt tiền 13m Ưu điểm BĐS Đất vuông - nở hậu",,13m,,Đất vuông - nở hậu,,,,
306259755,16,"Bán chung cư Quận 4, Hồ Chí Minh giá rẻ (1/2026)",N/A,,N/A,,N/A,Căn hộ chung cư,,,N/A,https://meeyland.com/ban-can-ho-chung-cu-quan-4-ho-chi-minh-i1423/306259755,N/A,,,,,,,,
306258894,16,"Bán chung cư Quận 4, Hồ Chí Minh giá rẻ (1/2026)",N/A,,N/A,,N/A,Căn hộ chung cư,,,N/A,https://meeyland.com/ban-can-ho-chung-cu-quan-4-ho-chi-minh-i1423/306258894,N/A,,,,,,,,
306254163,16,"Nhà Đẹp Giá Rẻ bán gấp, Đ.Hoàng Diệu, P1, Q4, DT 67m2, Giá 4 tỷ 190tr, Sổ Hồng Riêng Chính Chủ","4,19 tỷ",4.19,"62,54 triệu/m²",67,N/A,"P. 1, Q. 4, Tp. Hồ Chí Minh",3,3,22/12/2025,https://meeyland.com/ban-nha-rieng-quan-4-ho-chi-minh-i1223/306254163,"NHÀ ĐẸP GIÁ RẺ BÁN GẤP TRUNG TÂM QUẬN 4 Đường Hoàng Diệu, Phường 1, Quận 4, TP.HCM THÔNG TIN CĂN NHÀ - Giá bán: 4 tỷ 290 triệu (còn thương lượng) - Diện tích: 67m² (ngang 5m x dài 13,4m) - Kết cấu: 1 trệt 2 lầu, 3PN 4 WC - Giá thuê: 20 triệu/tháng * VỊ TRÍ & TIỆN ÍCH: Đường Hoàng Diệu Phường 1 Quận 4, Kết nối nhanh Quận 1, Quận 7, Quận 5, Gần chợ, trường học, bệnh viện, siêu thị, ngân hàng, Khu vực nhu cầu thuê cao, dòng tiền ổn định * PHÁP LÝ: Sổ hồng riêng chính chủ - Hoàn công đầy đủ - Công chứng sang tên nhanh gọn Thu gọn Liên hệ: SĐT 1 085 780 **** Hiện số",,,,,,,,
306254551,16,"Chính Chủ Bán Nhà Gấp, Đ.Xóm Chiếu, P4, Q4, DT 73m2, Giá 4 tỷ 590tr, Sổ Hồng Riêng Chính Chủ","4,59 tỷ",4.59,"62,88 triệu/m²",73,N/A,"Đ. Xóm Chiếu, P. 4, Q. 4, Tp. Hồ Chí Minh",4,4,22/12/2025,https://meeyland.com/ban-nha-rieng-quan-4-ho-chi-minh-i1223/306254551,"NHÀ RIÊNG ĐẸP CHỦ BÁN GẤP TRUNG TÂM QUẬN 4 Đường Xóm Chiếu, Phường 4, Quận 4, TP.HCM THÔNG TIN CĂN NHÀ - Giá bán: 4 tỷ 590 triệu (còn thương lượng) - Diện tích: 73m² (ngang 5m x dài 14,6m) - Kết cấu: 1 trệt 2 lầu - 2PN 3 WC, sân thượng - Giá thuê: 25 triệu/tháng * VỊ TRÍ & TIỆN ÍCH: Xóm Chiếu Phường 4 Quận 4, Kết nối nhanh Quận 1 Quận 7 Quận 5, Gần chợ Xóm Chiếu, trường học, bệnh viện, siêu thị, ngân hàng, Khu vực nhu cầu thuê cao, dòng tiền ổn định * PHÁP LÝ: Sổ hồng riêng chính chủ - Hoàn công đầy đủ - Công chứng sang tên nhanh Thu gọn Liên hệ: SĐT 1 085 780 **** Hiện số",,,,,,,,
306238572,17,Bán nhà quận 4 3 phòng ngủ + phòng phụ giá tốt khu dân cư hiện hữu,"8,3 tỷ",8.3,"123,15 triệu/m²",67.4,N/A,"Đ. Tôn Thất Thuyết, P. 4, Q. 4, Tp. Hồ Chí Minh",3,3,22/12/2025,https://meeyland.com/ban-nha-rieng-quan-4-ho-chi-minh-i1223/306238572,"Bán nhà quận 4 3 phòng ngủ + phòng phụ giá tốt khu dân cư hiện hữu. Diện tích đất: 67,4 m² (sổ hồng riêng, vuông vức) (MT 6m Dài 11,5m). Kết cấu: 3 phòng ngủ 2 WC 1 phòng phụ (làm phòng thờ hoặc phòng ngủ đều phù hợp). Pháp lý: Sổ hồng đầy đủ, hoàn công, công chứng sang tên nhanh. Ưu điểm: Nhà ở khu dân cư hiện hữu, an ninh, yên tĩnh. Vị trí trung tâm Quận 4, kết nối nhanh Quận 1, Quận 5, Quận 7 phù hợp gia đình đông người, vừa ở vừa cho thuê. Giá tốt so với khu vực, dễ thanh khoản. Giá bán: 8.3 tỷ. Liên hệ xem nhà: 0936341748 Cường. Thu gọn Liên hệ: SĐT 1 093 634 **** Hiện số Thông tin chi tiết Mặt tiền 6m Ưu điểm BĐS Vị trí trung tâm",,6m,,Vị trí trung tâm,,,,
306256652,17,"Cần bán trong tháng nhà Hoàng Diệu, Quận 4 - 5 Tỷ 110 - DT: 4,1x15m - Hẻm xe hơi thông suốt","5,21 tỷ",5.21,"84,72 triệu/m²",61.5,N/A,"P. 2, Q. 4, Tp. Hồ Chí Minh",3,3,22/12/2025,https://meeyland.com/ban-nha-rieng-quan-4-ho-chi-minh-i1223/306256652,"Nhà hẻm Hoàng Diệu, phường 2, Quận 4 Giá 5 tỷ 110 - thương lượng sâu DT: 4,1m x 15m. Công nhận 62m2 KC: trệt - lửng - 2 lầu - 3 phòng - 3 toilet Sổ hồng sang tên, sổ để nhà Alo em ngay để hẹn xem nhà Liên hệ: SĐT 1 090 373 **** Hiện số",,,,,,,,
306255003,17,"Q4, 10m ra mặt tiền Đoàn Văn Bơ, 4 tầng BTCT, DTSD 108m2, không quy hoạch, nhà mới ở ngay, 6 tỷ 150","6,15 tỷ",6.15,"263,95 triệu/m²",23.3,N/A,"Đ. Đoàn Văn Bơ, P. 10, Q. 4, Tp. Hồ Chí Minh",3,3,22/12/2025,https://meeyland.com/ban-nha-rieng-quan-4-ho-chi-minh-i1223/306255003,"Q4, vài bước chân ra mặt tiền Đoàn Văn Bơ(chợ Xóm Chiếu). - KDC hiện hữu, không quy hoạch. Nhà chủ xây mới, chỉ dọn đồ vào ở. Tặng full nội thất cao cấp. Diện tích: 23,3m2 (3m x 8m) - Diện tích sử dụng: 108m2 hoàn công đầy đủ. Kết cấu: 1 trệt + 3 lầu (4 tấm BTCT) - 03 phòng ngủ 04 WC - Phòng khách, bếp, 03 ban công thoáng mát. - Sổ hồng riêng, công chứng mua bán ngay. - Giá: 6 tỷ 150tr thương lượng chính chủ0779912727 Tuấn(chuyên nhà phố Q4). Liên hệ: SĐT 1 077 991 **** Hiện số Thông tin chi tiết Mặt tiền 3m Ưu điểm BĐS Xây mới",,3m,,Xây mới,,,,
306253710,17,Bán gấp nhà Q4 chỉ 3 tỷ hơn có hẻm oto5m 50m2 có shr sang tên ngay Lh gấp để coi nhà,"3,4 tỷ",3.4,68 triệu/m²,50,N/A,"Đ. Lê Quốc Hưng, P. 13, Q. 4, Tp. Hồ Chí Minh",3,3,22/12/2025,https://meeyland.com/ban-nha-rieng-quan-4-ho-chi-minh-i1223/306253710,"Cần tiền bán gấp căn nhà đường Lê Quốc Hưng, P.13, Quận 4. Giá chỉ 3ty400trieu còn thương lượng.- Nhà đang có Hợp Đồng cho thuê 13tr/tháng- Diện tích: 50m2- Kết cấu: 1 trệt, 1 lầu, 3PN, 3WC.- Hẻm 5m ôtô, không ngập, dân trí cao, an ninh tốt .- Tiện ích: gần Công viên, Bách hoá xanh, Chợ, bệnh viện khu ăn uống tiện nghi ăn uống vui chơi sầm uất, đầy đủ, ra vào trung tâm dễ dàng.- GỌI GẤP 0769708527 Liên hệ: SĐT 1 076 970 **** Hiện số Thông tin chi tiết Mặt tiền 6m Ưu điểm BĐS Dân trí cao, Giáp vườn hoa công viên",,6m,,"Dân trí cao, Giáp vườn hoa công viên",,,,
306254858,17,"Bán căn hộ chung cư Galaxy 9 Quận 4, Hồ Chí Minh",N/A,,N/A,,N/A,N/A,,,N/A,https://meeyland.com/ban-can-ho-chung-cu-quan-4-ho-chi-minh-i1423/306254858,N/A,,,,,,,,
306255225,17,"Bán căn hộ chung cư Constrexim Copac Square Quận 4, Hồ Chí Minh",N/A,,N/A,,N/A,Căn hộ chung cư,,,N/A,https://meeyland.com/ban-can-ho-chung-cu-quan-4-ho-chi-minh-i1423/306255225,N/A,,,,,,,,
306255329,17,"Bán căn hộ chung cư De La Sol Capitaland Quận 4 Quận 4, Hồ Chí Minh",N/A,,N/A,,N/A,Căn hộ chung cư,,,N/A,https://meeyland.com/ban-can-ho-chung-cu-quan-4-ho-chi-minh-i1423/306255329,N/A,,,,,,,,
306253981,17,"Nhà hẻm 3m, gần Hoàng Diệu, P.10, Q4, 5 lầu, 4 PN, chỉ 4,7 tỷ!","4,7 tỷ",4.7,"195,83 triệu/m²",24,N/A,"P. 10, Q. 4, Tp. Hồ Chí Minh",3,4,22/12/2025,https://meeyland.com/ban-nha-rieng-quan-4-ho-chi-minh-i1223/306253981,"Nhà hẻm 3m, gần Hoàng Diệu, P.10, Q4, 5 lầu, 4 PN, chỉ 4,7 tỷ! + Vị trị: Nhà hẻm 3m, gần Hoàng Diệu, Phường 10, Quận 4, Tp.HCM. - Nhà khu vực Trung Tâm, sang Quận 1 chỉ mất 5 phút. - Tiện ích xung quanh hoàn hảo. - Gần trường Đại học Luật,Tp.HCM, Đại học Nguyễn Tất Thành, Phố ẩm thực Vĩnh Khánh... + Diện tích: 3m x 8m = 24m2 + Kết cấu nhà: nhà 1 trệt, 1 lửng, 2 lầu, sân thượng. - Nhà gồm phòng khách, bếp, 4 phòng ngủ, 2 nhà vệ sinh, sân thượng. - Nhà mới, đón tết xum vầy. + Pháp lý: sổ hồng riêng, hoàn công đủ, công chứng mua bán trong ngày. + Giá bán chỉ 4,7 tỷ. + Gọi ngay anh Hùng xem nhà nhé! Thu gọn Liên hệ: SĐT 1 090 367 **** Hiện số Thông tin chi tiết Mặt tiền 3m",,3m,,,,,,
306255276,17,"Nhà chính chủ riêng đẹp, Đ.Nguyễn Khoái, P2, Q4, DT 64m2, Giá 2 tỷ 390tr, Sổ Hồng Riêng Chính Chủ","2,39 tỷ",2.39,"37,34 triệu/m²",64,N/A,"Đ. Nguyễn Khoái, P. 2, Q. 4, Tp. Hồ Chí Minh",3,3,22/12/2025,https://meeyland.com/ban-nha-rieng-quan-4-ho-chi-minh-i1223/306255276,"NHÀ RIÊNG ĐẸP CHÍNH CHỦ GIÁ TỐT QUẬN 4 Đường Nguyễn Khoái, Phường 2, Quận 4, TP.HCM THÔNG TIN CĂN NHÀ - Giá bán: 2 tỷ 390 triệu (còn thương lượng) - Diện tích: 64m² (ngang 5m x dài 12,8m) - Kết cấu: 1 trệt 1 lửng 1 lầu, 3PN 3 WC - Giá thuê: 20 triệu/tháng * VỊ TRÍ & TIỆN ÍCH: Đường Nguyễn Khoái Phường 2 Quận 4, Kết nối nhanh Quận 1 Quận 7 Quận 5, Gần chợ, trường học, bệnh viện, siêu thị, cửa hàng tiện lợi, Khu vực nhu cầu thuê cao, dòng tiền ổn định * PHÁP LÝ: Sổ hồng riêng chính chủ - Hoàn công đầy đủ - Công chứng sang tên nhanh chóng Thu gọn Liên hệ: SĐT 1 085 780 **** Hiện số",,,,,,,,
306257386,17,"Bán căn hộ chung cư Chung cư Saigon Royal Residence Quận 4, Hồ Chí Minh",N/A,,N/A,,N/A,Căn hộ chung cư,,,N/A,https://meeyland.com/ban-can-ho-chung-cu-quan-4-ho-chi-minh-i1423/306257386,N/A,,,,,,,,
306257376,17,"Bán căn hộ chung cư The Tresor Quận 4 Quận 4, Hồ Chí Minh",N/A,,N/A,,N/A,Căn hộ chung cư,,,N/A,https://meeyland.com/ban-can-ho-chung-cu-quan-4-ho-chi-minh-i1423/306257376,N/A,,,,,,,,
306257370,17,"Bán căn hộ chung cư The Gold View Quận 4, Hồ Chí Minh",N/A,,N/A,,N/A,N/A,,,N/A,https://meeyland.com/ban-can-ho-chung-cu-quan-4-ho-chi-minh-i1423/306257370,N/A,,,,,,,,
306257294,17,"Bán nhà Vĩnh Khánh, Quận 4 - 33m2 - 2 tấm đúc - 3 tỷ hơn - nhà mới ở ngay","3,5 tỷ",3.5,"106,06 triệu/m²",33,N/A,"Đ. Vĩnh Khánh, P. 10, Q. 4, Tp. Hồ Chí Minh",2,2,22/12/2025,https://meeyland.com/ban-nha-rieng-quan-4-ho-chi-minh-i1223/306257294,Nhà mới xách vali vào ở ngay. Diện tích 33m2 (3 x 11m). Trệt lầu. 2 phòng ngủ + 2 WC. Cách mặt tiền chỉ vài bước chân. Đầy đủ các tiện ích xung quanh. Không kẹt xe không ngập nước. Sổ hồng sang tên ngay. Liên hệ Zalo 0938848210 Duy. Liên hệ: SĐT 1 093 884 **** Hiện số,,,,,,,,
306253656,17,Nhà đẹp 4 tầng - 41m2 - Sát khu đường số Quận 4 - Chỉ 3.95 tỷ.,"3,95 tỷ",3.95,"96,34 triệu/m²",41,N/A,"Đ. Tôn Đản, P. 8, Q. 4, Tp. Hồ Chí Minh",3,3,22/12/2025,https://meeyland.com/ban-nha-rieng-quan-4-ho-chi-minh-i1223/306253656,"TÔN ĐẢN - 4 TẦNG BTCT GẦN ĐƯỜNG SỐ XE HƠI 50m - NHÀ MỚI TINH 41.6M2 - 3PN 3WC.... * Nhà mới ở ngay -- Trệt + 2 Lầu + Sân Thượng BTCT , 3 phòng ngủ , 3 nhà vệ sinh..... + Diện tích : 41.6m2......Ngang 3.5M Dài 12M   - Vi trí: hẻm rộng  2,5m gần chợ  , Trường học , ủy Ban  , Pháp Lý: sổ hồng riêng, hoàn công đủ.Sổ sẵn công chứng mua bán ngay.-- Giá: 3.95 tỷ ( thương lượng) Liên hệ: SĐT 1 093 340 **** Hiện số",,,,,,,,
306254051,17,Phố ăn uống - hẻm 1 trục 3 căn ra Vĩnh Khánh - hẻm xe hơi lý thuyết - nhà 5 tầng mới đẹp hơn 6 tỷ,"6,8 tỷ",6.8,272 triệu/m²,25,N/A,"Đ. Tôn Đản, P. 10, Q. 4, Tp. Hồ Chí Minh",3,3,22/12/2025,https://meeyland.com/ban-nha-rieng-quan-4-ho-chi-minh-i1223/306254051,"Hẻm 122 Tôn Đản, Phường 10, Quận 4. Mô tả: - Diện tích: 25m2, ngang 4m, dài 7m. - Kết cấu: Nhà 5 tầng kiên cố, gồm 3PN, 3WC, khu bếp, phòng khách, sân thượng trồng cây. - Hẻm xe hơi thông lý thuyết, 3 căn ra mặt tiền Vĩnh Khánh. + Vị trí trung tâm quận 4, ngay Vĩnh Khánh, Hoàng Diệu, Tôn Đản. - Pháp lý: Sổ hồng riêng, mua bán nhanh. - Giá 6.8 tỷ. Liên hệ: NH Khánh, điện thoại 0842415555 Liên hệ: SĐT 1 084 241 **** Hiện số Thông tin chi tiết Mặt tiền 4m Ưu điểm BĐS Vị trí trung tâm",,4m,,Vị trí trung tâm,,,,
306255291,17,"Bán nhà đường Tôn Thất Thuyết, 5x13m, gần cầu Kênh Tẻ, Quận 4, chỉ 4. x tỷ","4,8 tỷ",4.8,"73,85 triệu/m²",65,N/A,"Đ. Tôn Thất Thuyết, P. 4, Q. 4, Tp. Hồ Chí Minh",3,3,22/12/2025,https://meeyland.com/ban-nha-rieng-quan-4-ho-chi-minh-i1223/306255291,"- Diện tích 5x13m. - Gần chợ, siêu thị, trường ĐH Nguyễn Tất Thành, cầu Ông Lãnh, trường ĐH Luật, bệnh Viện Quận 4. - Gần Đường Hoàng Diệu, Khánh Hội, Tôn Đản, Tân Vĩnh, Bến Vân Đồn. - Thuận tiện di chuyển qua quận 1, quận 2, quận 3, quận 5, quận 7, quận 8. - Sổ hồng riêng, hoàn công đầy đủ. - Liên hệ em Hậu 0352904432 để được xem nhà trực tiếp. Liên hệ: SĐT 1 035 290 **** Hiện số",,,,,,,,
306256661,17,"Chính chủ bán nhà trệt lầu Tôn Thất Thuyết, Quận 4","4,7 tỷ",4.7,"114,63 triệu/m²",41,N/A,"Đ. Tôn Thất Thuyết, P. 4, Q. 4, Tp. Hồ Chí Minh",1,1,22/12/2025,https://meeyland.com/ban-nha-rieng-quan-4-ho-chi-minh-i1223/306256661,"Chính chủ bán nhà trệt lầu Tôn Thất Thuyết, Quận 4. Vị trí: Hẻm Tôn Thất Thuyết thông ra Khánh Hội. Diện tích: 3.4m* 12m 41m2 nở hậu tài lộc. Kết cấu: Nhà trệt + lầu. Hiện trạng chỉ cần cải tạo nhẹ là ở đẹp. Trước đây nhà có 2 cửa trước sau, khách mua có thể tận dụng lại. Giá bán: 4.7 tỷ thương lượng. Liên hệ: 0931850815 Như Ý để xem nhà. Liên hệ: SĐT 1 093 185 **** Hiện số Thông tin chi tiết Mặt tiền 3,4m Ưu điểm BĐS Đất vuông - nở hậu",,"3,4m",,Đất vuông - nở hậu,,,,
306237439,17,Siêu phẩm tôn thất thuyết - hẻm xe hơi tới nhà,8 tỷ,8.0,"152,38 triệu/m²",52.5,N/A,"Đ. Tôn Thất Thuyết, P. 16, Q. 4, Tp. Hồ Chí Minh",4,4,22/12/2025,https://meeyland.com/ban-nha-rieng-quan-4-ho-chi-minh-i1223/306237439,"SIÊU PHẨM TÔN THẤT THUYẾT HẺM XE HƠI TỚI NHÀ Nhà 4 tầng đúc BTCT kiên cố, hoàn công đầy đủ, khu dân cư hiện hữu an ninh, yên tĩnh Nhà mới, thiết kế đẹp, vào ở ngay Diện tích: 52.5m² Ngang: 3.6m Kết cấu: 4 tầng 4 phòng ngủ, 3 WC Hẻm xe hơi đến tận nhà Vị trí: Khu Xóm Đạo Tôn Thất Thuyết, trung tâm Quận 4 Giá chỉ: 8 tỷ thương lượng chính chủ LIÊN HỆ XEM NHÀ: 0936341748 Cường Liên hệ: SĐT 1 093 634 **** Hiện số",,,,,,,,
306254411,17,"Chính chủ bán nhà trung tâm quận 4, Bến Vân Đồn","1,75 tỷ",1.75,"205,88 triệu/m²",8.5,N/A,"Đ. Bến Vân Đồn, P. 2, Q. 4, Tp. Hồ Chí Minh",2,2,22/12/2025,https://meeyland.com/ban-nha-rieng-quan-4-ho-chi-minh-i1223/306254411,"Chính chủ bán nhà trung tâm quận 4 Bến Vân Đồn. Vị trí: Cách MT Bến Vân Đồn ~100m, hẻm trước nhà 3m. Kết cấu: 1 trệt + 2 lầu gồm 2PN + 1WC. Hoàn công đầy đủ. Diện tích: Ngang 4m dài 2.3m. DTSD mỗi tầng 11m. Trang bị sẵn: Tủ lạnh, bếp, máy lạnh đầy đủ. Giá bán: 1.75 tỷ (thương lượng nhẹ). Liên hệ: 0931850815 Như Ý để xem nhà. Liên hệ: SĐT 1 093 185 **** Hiện số Thông tin chi tiết Mặt tiền 4m",,4m,,,,,,
306251570,17,"Nhà mới, Bến Vân Đồn, P.2 Q4, 3 lầu, 2 phòng ngủ, chỉ 1,75 tỷ!","1,75 tỷ",1.75,"194,44 triệu/m²",9,N/A,"Đ. Bến Vân Đồn, P. 2, Q. 4, Tp. Hồ Chí Minh",2,2,22/12/2025,https://meeyland.com/ban-nha-rieng-quan-4-ho-chi-minh-i1223/306251570,"Nhà mới, Bến Vân Đồn, P.2 Q4, 3 lầu, 2 phòng ngủ, chỉ 1,75 tỷ! + Vị trí: hẻm gần 3m, Bến Vân Đồn, Phường 2, Quận 4, Tp.HCM. - Nhà chỉ cách mặt tiền đường Bến Vân Đồn chỉ 60m. - Đường trước nhà gần 3m, bê tông cao ráo, sạch sẽ, an ninh. - Tiện ích xung quanh hoàn hảo. - Sang Quận 1 chỉ 5 phút. + Diện tích: 3m x 3m = 9m2. - Diện tích sử dụng hơn 30m2. + Kết cấu nhà: nhà 3 lầu. - Gồm phòng khách, bếp, 2 phòng ngủ, 2 nhà vệ sinh, ban công thoáng mát. - Nhà mới, vào ở luôn. - Nội thất: máy lạnh, tủ lạnh mới 100%. + Pháp lý: sổ hồng riêng, hoàn công đầy đủ. + Giá bán chỉ 1,75 tỷ. + gọi ngay anh Hùng xem nhà nhé! Thu gọn Liên hệ: SĐT 1 090 367 **** Hiện số Thông tin chi tiết Mặt tiền 3m",,3m,,,,,,
