id,Page,Title,Price_Raw,Price_Billion,Price_per_m2,Area_m2,District,Address,Bedrooms,Toilets,Post_Time,Link,Description,Mặt tiền,Chiều sâu,Mức độ giao dịch,Ưu điểm BĐS,Số ban công,Hướng ban công,Tiện ích
306247368,19,"Bán nhà HXH Đường Cao Đạt - Nguyễn Biểu, Phường 1, Q5, Giáp Q1, nhà đẹp vô ở liền","12,5 tỷ",12.5,"231,48 triệu/m²",54,N/A,"Đ. Cao Đạt, P. 1, Q. 5, Tp. Hồ Chí Minh",,,23/12/2025,https://meeyland.com/ban-nha-rieng-quan-5-ho-chi-minh-i1223/306247368,"- BÁN NHÀ QUẬN 5 NGUYỄN BIỂU NHÀ 3 TẦNG + LỬNG SỔ HỒNG RIÊNG - Hẻm xe hơi đuờng Nguyễn Biểu, Phường 1, Quận 5, TP.HCM - Diện tích đất: 55m2 - Diện tích xây dựng: 52,8 m - Kết cấu: Nhà ở riêng lẻ, 3 tầng + lửng, - Diện tích sàn: ~179 m, 4 phòng ngủ lớn - Pháp lý: Sổ hồng riêng, sử dụng lâu dài hoàn công đầy đủ - Hình thức sở hữu: Sở hữu riêng, không chung - Ưu điểm: +Khu dân cư hiện hữu, an ninh, trung tâm Quận 5 Gần các trục đường lớn Nguyễn Trãi Hồng Bàng Võ Văn Kiệt + Phù hợp ở gia đình, kinh doanh nhỏ, cho thuê Nhà xây kiên cố: tường gạch, sàn & mái BTCT Giá bán: 12,5tỷ còn thương lượng LH 0333336153 Em Bình Thu gọn Liên hệ: SĐT 1 033 333 **** Hiện số Thông tin chi tiết Mặt tiền 4m",4m,,,,,,
306257693,19,"Bán nhà hẻm xe hơi 572 rộng 8m Nguyễn Trãi phường 8 quận 5, DT: 4.2x17m, 3 lầu ST, giá 16 tỷ",16 tỷ,16.0,"228,57 triệu/m²",70,N/A,"Đ. Nguyễn Trãi, P. 8, Q. 5, Tp. Hồ Chí Minh",,,23/12/2025,https://meeyland.com/ban-nha-rieng-quan-5-ho-chi-minh-i1223/306257693,"Bán nhà hẻm xe hơi 572 rộng 8m đường Nguyễn Trãi phường 8 quận 5, DT: 4.2x17m, trệt 3 lầu ST, giá 16 tỷ. Tọa lạc trong khu dân cư sang trọng, văn minh, dân trí cao, không ngập nước, không lấn chiếm buôn bán, đường trước nhà thông thoáng, rộng rãi, xe cộ ra vào thoải mái, xung quanh có nhiều tòa nhà, cao ốc văn phòng lớn... Vị trí trọng điểm ngay lõi trung tâm thành phố, tiềm năng tăng giá cao, thích hợp để ở, làm văn phòng hoặc kinh doanh, cho thuê hiệu quả. Liên hệ xem nhà: 0919853238 Phong Phú. Thu gọn Liên hệ: SĐT 1 091 985 **** Hiện số Thông tin chi tiết Ưu điểm BĐS Dân trí cao",,,,Dân trí cao,,,
306256401,19,"Bán MT Phan Phú Tiên, góc Võ Văn Kiệt + An Điền, T H Đạo, P10, Q5",19 tỷ,19.0,"223,53 triệu/m²",85,N/A,"Đ. Phan Phú Tiên, P. 10, Q. 5, Tp. Hồ Chí Minh",,,23/12/2025,https://meeyland.com/ban-nha-rieng-quan-5-ho-chi-minh-i1223/306256401,"Bán gấp nhà MT đường Phan Phú Tiên, góc Võ Văn Kiệt + An Điềm + Trần Hưng Đạo, P10, Q5 cũ, khu vực MB, KD cực kì sầm uất, tiếp giáp và giao thương rất nhiều tuyến đường trong nội và ngoại thành TPHCM, rất tiện MB, KD, VP, CTY và những ngành nghề khác, DT = 4 X 21m, vuông vức, T + L + 2L, mái BTCT, giá 19 tỷ, cực rẻ = nhà trong hẻm ô tô, LH: 0906676877, A Phú, MTG, QC. Liên hệ: SĐT 1 090 667 **** Hiện số Thông tin chi tiết Mặt tiền 4m",4m,,,,,,
306261263,19,HXH Nguyễn Trãi Q5 Tòa nhà Hầm 8 Lầu 35 Phòng HĐT 130tr/th Ngộp bank giảm về 35.5 tỷ,"35,5 tỷ",35.5,"332,09 triệu/m²",106.9,N/A,"Đ. Nguyễn Trãi, P. 3, Q. 5, Tp. Hồ Chí Minh",,,23/12/2025,https://meeyland.com/ban-nha-rieng-quan-5-ho-chi-minh-i1223/306261263,"CHỦ NGỘP BANK GIẢM SÂU BÁN GẤP TÒA NHÀ DÒNG TIỀN NGUYỄN TRÃI, QUẬN 5 Trong bối cảnh nhà trung tâm ngày càng khan hiếm, những tài sản vừa có dòng tiền sẵn vừa giảm sâu dưới giá thị trường gần như không còn nhiều. Tòa nhà tọa lạc HXH Nguyễn Trãi, Phường 3, Quận 5 trục thương mại sầm uất, kết nối nhanh Quận 1 Quận 10 Quận 3. Khu vực luôn có nhu cầu thuê cao, đặc biệt phân khúc phòng cho thuê & mặt bằng kinh doanh. Thông tin chi tiết tài sản: Diện tích: 6.4 x 19m Diện tích công nhận: 106.8m² Kết cấu: Hầm + 8 lầu Quy mô: 35 phòng + 1 mặt bằng kinh doanh Hợp đồng thuê: 130 triệu/tháng ký ổn định 5 năm Dòng tiền hiện hữu: ~1.56 tỷ/năm GIÁ BÁN ĐẶC BIỆT: Giá chào ban đầu: 45 tỷ Chủ ngộp bank chấp nhận hạ sâu còn 35.5 tỷ (thương lượng thêm cho khách thiện chí) Suất sinh lời ổn định ngay khi nhận nhà Giá mua hiện thấp hơn nhiều tài sản cùng phân khúc khu Nguyễn Trãi Quận 5 Phù hợp nhà đầu tư giữ tiền, đầu tư dòng tiền dài hạn hoặc tối ưu lại khai thác Thu gọn Liên hệ: SĐT 1 096 450 **** Hiện số",,,,,,,
306262614,19,"Bán Siêu Phẩm Mặt Tiền Nguyễn Tri Phương - Quận 5 - (8x20m) - Hầm, 9 Tầng - HĐT: 350TR/TH - 80 Tỷ",80 tỷ,80.0,500 triệu/m²,160,N/A,"Đ. Nguyễn Tri Phương, P. 7, Q. 5, Tp. Hồ Chí Minh",,,23/12/2025,https://meeyland.com/ban-nha-rieng-quan-5-ho-chi-minh-i1223/306262614,"Bán siêu phẩm mặt tiền đường Nguyễn Tri Phương. Phường 7. Quận 5 - Diện tíchL 8 x 20m - Kết cấu: Hầm, 9 Tầng - Vị trí đẹp, tuyến đường thương hiệu - Bề ngang lớn, kết cấu cao tầng - Khu vực đông đúc, sầm uất ngày đêm - Phù hợp kinh doanh hoặc cho thuê nhiều ngành nghề - Hợp đồng thuê: 350TR/Tháng - Giá: 80 Tỷ - Liên hệ: 0939932433 Trinh - Cam kết thông tin đúng. Người thật việc thật 100% Liên hệ: SĐT 1 093 993 **** Hiện số",,,,,,,
306260228,19,"Góc 2 mặt tiền Hồng Bàng, Quận 5; 520m2 (17 x 33; Nở hậu); 1 Hầm 10 Tầng; HĐT 750Tr , Bán 130 tỷ",130 tỷ,130.0,250 triệu/m²,520,N/A,"Đ. Hồng Bàng, P. 12, Q. 5, Tp. Hồ Chí Minh",,,23/12/2025,https://meeyland.com/ban-nha-rieng-quan-5-ho-chi-minh-i1223/306260228,"Siêu vị trí góc 2 mặt tiền đường Hồng Bàng, Phường 12, Quận 5 - Diện tích: 17 x 33m; Nở hậu. Công nhận 520m2 - Kết cấu: 1 Hầm 10 Tầng - HĐT 750 triệu / tháng - Pháp lý cá nhân, sổ hồng riêng - Giá bán: 130 tỷ Liên hệ: SĐT 1 090 988 **** Hiện số Thông tin chi tiết Ưu điểm BĐS Đất vuông - nở hậu",,,,Đất vuông - nở hậu,,,
306262461,19,"Nhà hẻm 4m, sổ đẹp, ko lg qh - trần hưng đạo - 32m2, 3tầng - 5.95tỷ","5,95 tỷ",5.95,"191,94 triệu/m²",31,N/A,"P. 1, Q. 5, Tp. Hồ Chí Minh",3,3,22/12/2025,https://meeyland.com/ban-nha-rieng-quan-5-ho-chi-minh-i1223/306262461,"#QUAN5 NHÀ HẺM 4M, SỔ ĐẸP, KO LG QH - TRẦN HƯNG ĐẠO - 32M2, 3TẦNG - 5.95TỶ Kết cấu BTCT: 1trệt 1lửng 1lầu bancol, gồm 3PN 3WC. Nhà Tân trang hoặc cải tạo lại là lung linh ah! Khu dân trí, hẻm sạch sẽ yên tĩnh, gần mặt tiền và thông tứ tung. Gần Trần Bình Trọng, Lê Hồng Phong, Huỳnh Mẫn Đạt, Cao Đạt, Võ Văn Kiệt, gần hướng Q1 cầu chữ Y, CĐ Kinh tế đối ngoại và các cấp, siêu thị ĐM, BV Chấn thương chỉnh hình, NH, TTTM, Pháp lý chuẩn, hoàn công đủ, công chứng nhanh. Thu gọn Liên hệ: SĐT 1 098 674 **** Hiện số",,,,,,,
306258520,19,"Bán căn hộ chung cư Tản Đà Court Quận 5, Hồ Chí Minh",N/A,,N/A,,N/A,Căn hộ chung cư,,,N/A,https://meeyland.com/ban-can-ho-chung-cu-quan-5-ho-chi-minh-i1423/306258520,N/A,,,,,,,
306261460,19,"Chủ bán nhà Trần Phú, p4, Q5 giá 3,99tỷ/ DT 72m2, gần vòng xoay Lý Thái Tổ, cho thuê 20tr/th","3,99 tỷ",3.99,"chủ bán nhà trần phú, p4, q5 giá 3,99tỷ/ dt 72m2, gần vòng xoay lý thái tổ, cho thuê 20tr/th",72,N/A,"P. 4, Q. 5, Tp. Hồ Chí Minh",5,,22/12/2025,https://meeyland.com/ban-nha-rieng-quan-5-ho-chi-minh-i1223/306261460,"Chủ bán gấp nhà đường Trần Phú, phường 4, Quận 5, TP.HCM, gần vòng xoay Lý Thái Tổ. - Diện tích 72m2 (4x18m). - Giá chỉ 3,99 tỷ. Cho thuê 20 triệu/tháng - Thiết kế 3 tầng, gồm 5 phòng ngủ và 6 toilet, phù hợp cho gia đình đông thành viên. - Nội thất đầy đủ, bao gồm điều hòa, giường, tủ lạnh, giúp tiết kiệm chi phí mua sắm. - Pháp lý đầy đủ, đảm bảo sự an tâm cho người sở hữu. Gần các tiện ích như bệnh viện Nguyễn Tri Phương, công viên Hòa Bình, và siêu thị Winmart+, mang lại cuộc sống tiện nghi và thoải mái. Liên hệ ngay để biết thêm chi tiết: Hải An 0778037508 Thu gọn Liên hệ: SĐT 1 077 803 **** Hiện số",,,,,,,
306260461,19,"3TỶ690/89m2 đường xe hơi 6m Nguyễn Biểu - Q5, gần Đại Học Sài Gòn, đang cho thuê 23 triệu/tháng",N/A,,"3tỷ690/89m2 đường xe hơi 6m nguyễn biểu - q5, gần đại học sài gòn, đang cho thuê 23 triệu/tháng",89,N/A,"Đ. Nguyễn Biểu, P. 2, Q. 5, Tp. Hồ Chí Minh",4,,22/12/2025,https://meeyland.com/ban-nha-rieng-quan-5-ho-chi-minh-i1223/306260461,"Bán nhà đường Nguyễn Biểu - Phường 2 - Quận 5, gần Đại Học Sài Gòn - thông Nguyễn Văn Cừ, đang cho thuê 23 triệu/tháng. Giá: 3TỶ690 thoả thuận Diện tích: 89m2 (5,2m x 17m). Kết cấu: Trệt - Lửng - 2 Lầu - Sân thượng. Công năng gồm: Xe hơi vào nhà. Phòng khách. Bếp ăn. 4 Phòng ngủ - 6 nhà vệ sinh. Ban công - sân thượng đầy đủ. Bàn giao đầy đủ nội thất. Vị trí đẹp, khu vực đông đúc, thích hợp đầu tư kinh doanh. Chính chủ, sổ riêng, mua bán trong ngày. LH: 0909848728 Hoàng Phúc. Thu gọn Liên hệ: SĐT 1 090 984 **** Hiện số Thông tin chi tiết Mặt tiền 5,2m","5,2m",,,,,,
306261823,19,"Nhà trung tâm Q5 - Ngang 4m, NH 6m - CN 46m2 - nhà đẹp vào ở ngay","5,89 tỷ",5.89,"128,04 triệu/m²",46,N/A,"P. 5, Q. 5, Tp. Hồ Chí Minh",2,2,22/12/2025,https://meeyland.com/ban-nha-rieng-quan-5-ho-chi-minh-i1223/306261823,"Nhà Trung Tâm Q 5, 2 tầng btct, ngang 4m nở hậu 6m, CN 46 m, 20m ra MT, nhà đẹp chỉ xách vali vào ở, nhỉnh 6 tỷ. ĐC: TRần Hưng Đạo, P. 5, Q. 5. DT: 4m nở hậu 6 m x 11 m. CN: 46 m2. KC: 1 trệt, 1 lầu, 2 PN, 2 WC (bếp, PK). Công năng: Ở hoặc cho thuê. Pháp lý: Sổ đẹp, công chứng ngay, hoàn công đủ. Liên hệ: SĐT 1 035 388 **** Hiện số Thông tin chi tiết Mặt tiền 4m Ưu điểm BĐS Đất vuông - nở hậu",4m,,,Đất vuông - nở hậu,,,
306258430,19,Nhà hẻm 4m - 62m2 An Bình P5-Q5,"11,75 tỷ",11.75,"189,52 triệu/m²",62,N/A,"Đ. An Bình, P. 5, Q. 5, Tp. Hồ Chí Minh",5,,22/12/2025,https://meeyland.com/ban-nha-rieng-quan-5-ho-chi-minh-i1223/306258430,"Nhà hẻm 4m - 62m2 An Bình P5-Q5 + Diện tích : 3.9m x 16m - 62m2 - Sàn : 224m2 + Kết cấu : 1 trệt - 2 lầu - sân thượng - 5pn - 6wc. + Vị trí : Nhà cách mặt tiền 50m - ngã tư Trần Hưng Đạo 100m - khu dân cư đông đúc - tiện tích 100m. + Hướng : Đông Nam + Giá : 11,750 Tỉ (TL) *** Hỗ Trợ Vay Ngân Hàng *** Liên hệ: Mr Vũ 0988467678 0 x 9 x 8 8.. 4 6 7 6 7 8 Công ty Bất Động Sản Tâm Điền Địa chỉ: 43 Dương Quang Đông, P. Chánh Hưng, TP. Hồ Chí Minh Nhận Ký Gửi Nhà Đất Các Quận TP.HCM Thu gọn Liên hệ: SĐT 1 098 846 **** Hiện số",,,,,,,
306258785,19,"Quận 5- an dương vương - 70m2 - hẻm 8m - chủ giảm sốc 3,2 tỷ- giá mới còn 15,3 tỷ tl","15,3 tỷ",15.3,"218,57 triệu/m²",70,N/A,"P. 4, Q. 5, Tp. Hồ Chí Minh",5,,22/12/2025,https://meeyland.com/ban-nha-rieng-quan-5-ho-chi-minh-i1223/306258785,"QUẬN 5- AN DƯƠNG VƯƠNG - 70M2 - HẺM 8M - CHỦ GIẢM SỐC 3,2 TỶ- GIÁ MỚI CÒN 15,3 TỶ TL -- Vị trí : trung tâm Q5, giáp Nguyễn Văn Cừ Q1, thông Nguyễn Tri Phương, cạnh chợ An Đông. Kết cấu : nhà 4 tầng BTCT, chính chủ 1 đời chưa qua mua bán Hẻm 8m thông, 4m x 17,5m, Trệt + lửng + 2 lầu, 5pn ( có 1 phòng ngủ tầng trệt tiện cho người lớn tủi) Có thể cải tạo thêm 2pn nữa là 7pn, 3wc Pháp lý : sổ hồng, hoàn công đầy đủ, sổ tại nhà, công chứng ngay. Zalo : 0906034708 Liên hệ: SĐT 1 090 603 **** Hiện số Thông tin chi tiết Mặt tiền 4m",4m,,,,,,
306250997,19,Nhà 1/ đúc 4 tầng đường Nguyễn Trãi P2 Q5,"4,99 tỷ",4.99,"207,92 triệu/m²",24,N/A,"Đ. Nguyễn Trãi, P. 2, Q. 5, Tp. Hồ Chí Minh",,,22/12/2025,https://meeyland.com/ban-nha-rieng-quan-5-ho-chi-minh-i1223/306250997,Quận 5. Hẻm 1/ đường Nguyễn Trãi -P2 Giá 4 tỷ 990 TL Diên Tích : 3m x 8m ( hướng Tây Bắc) Kết cấu : 1 Trêt 1 Lững 2 Lầu sân thượng Hẻm 2.5m yên tĩnh sạch sẽ. Nhà Nằm Vị Trí Trung Tâm Quân 5 -Phố Thời Trang Nguyễn Trãi -Lê Hồng Phong... Giáp Quận 1-3-10 LH 0905801488 Liên hệ: SĐT 1 090 580 **** Hiện số Thông tin chi tiết Ưu điểm BĐS Vị trí trung tâm,,,,Vị trí trung tâm,,,
306260156,19,Nhà hẻm 129 Nguyễn Trãi P2 - Q5,"4,99 tỷ",4.99,"201,13 triệu/m²",24.81,N/A,"Đ. Nguyễn Trãi, P. 2, Q. 5, Tp. Hồ Chí Minh",,,22/12/2025,https://meeyland.com/ban-nha-rieng-quan-5-ho-chi-minh-i1223/306260156,"Nhà hẻm 129 Nguyễn Trãi P2 - Q5 + Diện tích : 3m x 8.27m - Sàn : 77m2 + Kết cấu : 1 trệt, 1 lửng - 2 lầu - sân thượng. + Vị trí : Nhà hẻm thông thoáng - trung tâm mua sắm Q5 - Trần Hưng Đạo, Trần Bình Trọng. +Hướng : Tây Bắc + Giá : 4,990 Tỉ (TL) *** Hỗ Trợ Vay Ngân Hàng *** Liên hệ: Mr Vũ 0988467678 0 x 9 x 8 8.. 4 6 7 6 7 8 Công ty Bất Động Sản Tâm Điền Địa chỉ: 43 Dương Quang Đông, P. Chánh Hưng, TP. Hồ Chí Minh Nhận Ký Gửi Nhà Đất Các Quận TP.HCM Liên hệ: SĐT 1 098 846 **** Hiện số",,,,,,,
306256185,19,"Bán gấp nhà MT Mạc Thiên Tích Quận 5, DT 6x15m NH 8.4m KC 6 tầng TM, 20P Khách sạn, giá 41 tỷ",41 tỷ,41.0,410 triệu/m²,100,N/A,"P. Mạc Thiên Tích, P. 11, Q. 5, Tp. Hồ Chí Minh",,,22/12/2025,https://meeyland.com/ban-nha-rieng-quan-5-ho-chi-minh-i1223/306256185,"Bán gấp nhà MT chính chủ đường Mạc Thiên Tích Quận 5 giá 41 tỷ thương lượng. + Diện tích: 6x15m. Hậu 8,4m. + Kết cấu: Nhà hầm 6 tầng đẹp, có 20 phòng khách sạn full nội thất Cao cấp. + Tình trạng nhà: Đep, bàn giao ngay, nhà cho thuê hay kinh doanh đều tốt. Nhà đang cho thuê 125tr/tháng. + Khu dân trí cao khu sạch sẽ, gần bệnh viện trường học cũng như các dịch vụ tiện ích khác. + Pháp lý: Sổ hồng. + Giá: 41 tỷ. Liên hệ ngay: 0888096161 Em Sang (Call, Zalo, Viber 24/7). Thông tin chính xác 100%. Trung thực - uy tín - tận tâm - chuyên nghiệp. Thu gọn Liên hệ: SĐT 1 088 809 **** Hiện số Thông tin chi tiết Mặt tiền 6m Ưu điểm BĐS Dân trí cao",6m,,,Dân trí cao,,,
306258257,19,Bán nhà mặt tiền kinh doanh 62m2 Đ. TRẦN BÌNH TRỌNG-Q. 5 chỉ 5.190tỷ. Gần Đh Sài Gòn. Cho thuê 32tr,"5,19 tỷ",5.19,"83,71 triệu/m²",62,N/A,"Đ. Trần Bình Trọng, P. 3, Q. 5, Tp. Hồ Chí Minh",4,4,22/12/2025,https://meeyland.com/ban-nha-rieng-quan-5-ho-chi-minh-i1223/306258257,"Bán nhà đường TRẦN BÌNH TRỌNG - Quận 5 Gần Đh Sài Gòn, sân thể thao đa năng Lam Sơn. Cho thuê 32 tháng. =================== Diện tích 62m2 (4m x 15,5m). Nhà có 3 TẦNG - sân thượng Ngay trung tâm vị trí để kinh doanh SPa, shop quần áo. Gọi gấp Chang 0938209916 e dẫn đi coi nhà. Liên hệ: SĐT 1 093 820 **** Hiện số",,,,,,,
306255905,19,"Nhà Đẹp Rẻ Bán Gấp, Đ.Lão Tử, P13, Q5, DT 58m2, Giá 3 tỷ 290tr, Sổ Hồng Riêng Chính Chủ","3,29 tỷ",3.29,"56,72 triệu/m²",58,N/A,"Đ. Lão Tử, P. 13, Q. 5, Tp. Hồ Chí Minh",3,3,22/12/2025,https://meeyland.com/ban-nha-rieng-quan-5-ho-chi-minh-i1223/306255905,"NHÀ ĐẸP GIÁ RẺ BÁN GẤP TRUNG TÂM QUẬN 5 Đường Lão Tử, Phường 13, Quận 5, TP.HCM THÔNG TIN CĂN NHÀ - Giá bán: 3 tỷ 290 triệu (còn thương lượng) - Diện tích: 58m² (ngang 5m x dài 11,6m) - Kết cấu: 1 trệt 2 lầu, 3PN 3 WC phòng giặt riêng - Giá thuê: 25 triệu/tháng * VỊ TRÍ & TIỆN ÍCH: Gần các trục đường lớn Nguyễn Chí Thanh Hồng Bàng Trần Hưng Đạo, Xung quanh đầy đủ trường học, chợ, bệnh viện, siêu thị, ngân hàng, Khu dân cư sầm uất, thuận tiện ở lâu dài hoặc khai thác cho thuê * PHÁP LÝ: Sổ hồng riêng chính chủ - Hoàn công đầy đủ - Công chứng sang tên nhanh Thu gọn Liên hệ: SĐT 1 085 780 **** Hiện số",,,,,,,
306255119,19,Nhà mặt tiền Phó Cơ Điều - Nguyễn Chí Thanh P12 Quận 5-DT: 5m x 20m. Nở hậu 8m. Gía 24 tỷ TL,24 tỷ,24.0,"228,57 triệu/m²",105,N/A,"Đ. Nguyễn Chí Thanh, P. 12, Q. 5, Tp. Hồ Chí Minh",2,2,22/12/2025,https://meeyland.com/ban-nha-rieng-quan-5-ho-chi-minh-i1223/306255119,"Nhà mặt tiền Phó Cơ Điều - Nguyễn Chí Thanh P12 Quận 5-DT: 5m x 20m. Nở hậu 8m. Gía 24 tỷ TL - Diện tích:5x20 nở hậu 8m - Hiện trạng C4 tiện xây mới tòa nhà VP, Phòng Mạch công ty. - Vị trí trung tâm quận 5 ngay BV Chọ rẫy gần Thuận Kiều, gần Nguyễn Chí Thanh, đường Lí Thường Kiệt. - Sổ hồng riêng công chứng liền - Giá bán chỉ 24 tỷ thương lượng cho khách thiện chí. Liên hệ ngay: 0888096161 Em Sang (Call, Zalo, Viber 24/7). Thông tin chính xác 100% Trung thực - uy tín - tận tâm - chuyên nghiệp. Thu gọn Liên hệ: SĐT 1 088 809 **** Hiện số Thông tin chi tiết Mặt tiền 5m Ưu điểm BĐS Vị trí trung tâm, Đất vuông - nở hậu, Xây mới",5m,,,"Vị trí trung tâm, Đất vuông - nở hậu, Xây mới",,,
306261858,20,"Bán chung cư Quận 5, Hồ Chí Minh giá rẻ (1/2026)",N/A,,N/A,,N/A,Căn hộ chung cư,,,N/A,https://meeyland.com/ban-can-ho-chung-cu-quan-5-ho-chi-minh-i1423/306261858,N/A,,,,,,,
306261168,20,"Bán nhà hẻm xe hơi Trần Bình Trọng Phường 4 Quận 5 (4.7x17m, 3 lầu) giá 16.8 tỷ","16,8 tỷ",16.8,"202,41 triệu/m²",83,N/A,"Đ. Trần Bình Trọng, P. 4, Q. 5, Tp. Hồ Chí Minh",,,22/12/2025,https://meeyland.com/ban-nha-rieng-quan-5-ho-chi-minh-i1223/306261168,"Vị trí đắc địa tiếp giáp Quận 1, gần hồ bơi Lam Sơn, An Đông Plaza, NowZone Nguyễn Văn Cừ, đại học Sư Phạm,... Nhà cách mặt tiền đường 10. Diện tích ngang 4.7m dài 17m khuôn đất đẹp vuông vức không lỗi phong thủy . Kết cấu nhà trệt 3 lầu nhà còn kiên cố chắc chắn. Đường trước nhà trãi nhựa rộng rãi thông thoáng oto đến tận nhà, khu dân cư an ninh dân trí. Xung quanh nhà đầy đủ các tiện ích thuận tiện qua lại các quận. Nhà phù hợp ở, kinh doanh Spa thẩm mỹ, phòng khám, shop thời trang, khách sạn, căn hộ dịch vụ. Phúc Hoàng 0917493938nếu không liên lạc được vui lòng để lại lời nhắn qua Zalo) Thu gọn Liên hệ: SĐT 1 091 749 **** Hiện số",,,,,,,
306261176,20,"Bán căn hộ chung cư Tản Đà Court Quận 5, Hồ Chí Minh",N/A,,N/A,,N/A,Căn hộ chung cư,,,N/A,https://meeyland.com/ban-can-ho-chung-cu-quan-5-ho-chi-minh-i1423/306261176,N/A,,,,,,,
306254835,20,"Bán nhà góc 2 mặt tiền đường Lý Thường Kiệt với Tăng Bạt Hổ, Phường 12, Q5, giá chỉ 425tr/m2 TL",299 tỷ,299.0,"bán nhà góc 2 mặt tiền đường lý thường kiệt với tăng bạt hổ, phường 12, q5, giá chỉ 425tr/m2 tl",705,N/A,"P. Lý Thường Kiệt, P. 12, Q. 5, Tp. Hồ Chí Minh",4,4,22/12/2025,https://meeyland.com/ban-nha-rieng-quan-5-ho-chi-minh-i1223/306254835,"- Bán nhà đất vàng mặt tiền Lý Thường Kiệt, Quận 5, ngay bệnh viện Chợ Rẫy. - Địa chỉ: 8A Lý Thường Kiệt, Phường 12, Quận 5. Diện tích: 30 x 26m 705m² công nhận. Pháp lý: Sổ hồng riêng, hoàn công đầy đủ. Quy hoạch: Đất ở đô thị xây dựng cao tầng. - Thông tin nổi bật. Mặt tiền Lý Thường Kiệt trục đường huyết mạch kết nối Q5 Q10 Q11. Khu dân cư sầm uất, gần BV Chợ Rẫy, ĐH Y Dược, Hùng Vương Plaza. - Quỹ đất lớn hiếm còn sót lại trên tuyến đường Lý Thường Kiệt. + Phù hợp xây: + Cao ốc văn phòng. + Căn hộ dịch vụ. + Khách sạn phòng khám trường học-. - Giá bán: 300 tỷ (thương lượng). - Giá tốt so với quỹ đất mặt tiền lớn trung tâm Q5. Liên hệ ngay: 0888096161 Em Sang (Call, Zalo, Viber 24/7). Thông tin chính xác 100% Trung thực - uy tín - tận tâm - chuyên nghiệp. Thu gọn Liên hệ: SĐT 1 088 809 **** Hiện số Thông tin chi tiết Mặt tiền 30m",30m,,,,,,
306260043,20,"Chính chủ bán gấp. MT Ngô Quyền, P.10, Q.5, giá 8.9 tỷ","8,9 tỷ",8.9,"102,3 triệu/m²",87,N/A,"Đ. Ngô Quyền, P. 10, Q. 5, Tp. Hồ Chí Minh",1,1,22/12/2025,https://meeyland.com/ban-nha-rieng-quan-5-ho-chi-minh-i1223/306260043,"Chính chủ bán gấp. MT Ngô Quyền, P10, Q5. Giá 8.9 tỷ. Mr Tùng 0568193333 & 0568193333 Diện tích 87m2 (4x23m). Thiết kế 1 tầng. 1PN. 1WC. Khu vực trung tâm quận 5 sầm uất. Hiện đang cho thuê 20tr/tháng. Pháp lý sạch, giao dịch ngay. Liên hệ: SĐT 1 056 819 **** Hiện số Thông tin chi tiết Mặt tiền 4m",4m,,,,,,
306261043,20,"Bán chung cư Quận 5, Hồ Chí Minh giá rẻ (1/2026)",N/A,,N/A,,N/A,Căn hộ chung cư,,,N/A,https://meeyland.com/ban-can-ho-chung-cu-quan-5-ho-chi-minh-i1423/306261043,N/A,,,,,,,
306261032,20,"Bán chung cư Quận 5, Hồ Chí Minh giá rẻ (1/2026)",N/A,,N/A,,N/A,Căn hộ chung cư,,,N/A,https://meeyland.com/ban-can-ho-chung-cu-quan-5-ho-chi-minh-i1423/306261032,N/A,,,,,,,
306260268,20,"Bán CC Sư Vạn Hạnh, 2,8 tỷ, 55m2, 2PN Lầu 2 thang bộ Q5, HCM","2,8 tỷ",2.8,"50,91 triệu/m²",55,N/A,"Đ. Sư Vạn Hạnh, P. 10, Q. 5, Tp. Hồ Chí Minh",2,2,22/12/2025,https://meeyland.com/ban-can-ho-chung-cu-quan-5-ho-chi-minh-i1423/306260268,"Căn hộ chung cư nằm tại Sư Vạn Hạnh, p 10, Q5, TP. HCM, với diện tích 55m2, thiết kế 2PN + 1WC. Căn hộ được trang bị nội thất cơ bản, bao gồm điều hòa, tủ lạnh, giường ngủ, Giá bán là 2,8 tỷ VND, pháp lý đầy đủ, nhà mới sơn sửa, lát nền mới. - Địa điểm tiện ích xung quanh. + Gần bệnh viện Nhi Đồng 1, Bệnh viện Chợ Rẫy, Bệnh viện 30 - 4. + Công viên Âu Lạc, Công viên Hòa Bình. + Trường mầm non Sóc Nâu, Trường mầm non Yêu Con. + Siêu thị Satramart, Siêu thị Mẹ Bầu & Em Bé Con Cưng. Liên hệ để biết thêm chi tiết: 0796174361 Bảo Anh. Thu gọn Liên hệ: SĐT 1 079 617 **** Hiện số",,,,,,,
