id,Page,Title,Price_Raw,Price_Billion,Price_per_m2,Area_m2,District,Address,Bedrooms,Toilets,Post_Time,Link,Description,Mặt tiền,Chiều sâu,Mức độ giao dịch,Ưu điểm BĐS,Hướng ban công,Tiện ích,Nội thất,Số ban công,Post_Year,Post_Month,Post_Day,Post_Weekday,is_mattien,Floor,is_hem,Width_m,Is_MatTien,Price_Per_m2,Floors,Ward
306279929,287,"Bán lô đất Góc 2 mặt tiền Khu Compound Giang Văn Minh, An Khánh, DT 14 x 20m. Giá chỉ 51.5 tỷ","51,5 tỷ",51.5,183.9,280.0,Thành phố Thủ Đức,"P. An Khánh, Tp. Thủ Đức, Tp. Hồ Chí Minh",10.0,10.0,2025-12-24,https://meeyland.com/ban-dat-thu-duc-ho-chi-minh-i1123/306279929,"BÁN LÔ ĐẤT GÓC 2 MẶT TIỀN KHU COMPOUND GIANG VĂN MINH AN KHÁNH Vị trí: Khu Compound Giang Văn Minh, phường An Khánh khu dân cư cao cấp, an ninh khép kín, đồng bộ hạ tầng. Diện tích: 14 x 20m (280m²), lô góc 2 mặt tiền cực thoáng. Pháp lý: Sổ hồng riêng, xây dựng tự do. Ưu điểm nổi bật: Lô góc hiếm trong khu compound, giá trị gia tăng cao Đường nội khu rộng, thông thoáng, vỉa hè lớn Khu dân cư văn minh, yên tĩnh, phù hợp xây biệt thự hoặc đầu tư lâu dài, bảo vệ 24/7 Kết nối nhanh trung tâm, khu Thủ Thiêm, tiện ích xung quanh đầy đủ Giá bán: chỉ 51,5 tỷ (thương lượng thiện chí) Liên hệ ngay GIA KHỞI để xem đất thực tế và làm việc chính chủ. Cơ hội sở hữu lô đất đẹp vị trí hiếm giá tốt trong khu Compound Giang Văn Minh. Thu gọn Liên hệ: SĐT 1 094 417 **** Hiện số Thông tin chi tiết Ưu điểm BĐS Căn góc",,,,Căn góc,,,,,2025,12,24,2,0,,0,14.0,1,183.93,1.0,Bình An
306276758,288,"Ngay chợ bùi minh trực, quận 8, mặt tiền kinh doanh sầm uất, 88m2, ngang 4.7mx18m, 13 tỷ tl",13 tỷ,13.0,147.7,88.0,Quận 8,"Đ. Bùi Minh Trực, P. 6, Q. 8, Tp. Hồ Chí Minh",3.0,3.0,2025-12-24,https://meeyland.com/ban-nha-rieng-quan-8-ho-chi-minh-i1223/306276758,"NGAY CHỢ BÙI MINH TRỰC, QUẬN 8, MẶT TIỀN KINH DOANH SẦM UẤT, 88M2, NGANG 4.7Mx18M + 13 TỶ TL CHÍNH CHỦ + Nhà nát, chủ tặng giấy phép xây dựng 1 trệt, 2 lầu, sân thượng. + Đường 2 chiều, xe lưu thông qua lại tấp nập. + Ngay chợ, buôn bán, kinh doanh mọi ngành nghề. + Sổ riêng, công chứng mua bán trong ngày. ĐT/zalo: 0902341210 Ms Vân Liên hệ: SĐT 1 090 234 **** Hiện số Thông tin chi tiết Mặt tiền 20m",20.0,,,,,,,,2025,12,24,2,1,2.0,0,4.7,1,147.73,3.5,6
306276826,288,"Giảm sốc 20 tỷ - MT Trần Quang Khải 13x33m tổng 480m2 - 4 lầu - HĐT 261,38 triệu - Bán 380 tỷ",380 tỷ,380.0,500.0,480.0,Quận 1,"Đ. Trần Quang Khải, P. Tân Định, Q. 1, Tp. Hồ Chí Minh",4.0,3.0,2025-12-24,https://meeyland.com/ban-nha-rieng-quan-1-ho-chi-minh-i1223/306276826,"Chủ cần chủ cần xử lý việc cá nhân gấp, chấp nhận giảm tổng cộng 20 tỷ (tương đương 5%) trên giá 400 tỷ cho khách thiện chí giao dịch nhanh. Vị trí độc tôn: Mặt tiền đường Trần Quang Khải, Phường Tân Định, Quận 1. Quy mô khủng: Diện tích khuôn đất 13m x 33m (Nở hậu 15m). Công nhận 480m². Kết cấu: 4 lầu. Dòng tiền ổn định: Hợp đồng thuê 261,38 triệu/tháng (Đơn vị Thế Giới Di Động thuê). Pháp lý: Sổ hồng chính chủ. Giá bán nhanh: 380 tỷ VNĐ (Giá chốt cuối). Liên hệ: SĐT 1 090 348 **** Hiện số Thông tin chi tiết Ưu điểm BĐS Đất vuông - nở hậu",,,,Đất vuông - nở hậu,,,,,2025,12,24,2,0,4.0,0,13.0,1,791.67,5.0,Tân Định
306278445,288,"Bán Đất 59,4m2 tại hẻm 140/98 Vườn Lài, An Phú Đông, Q12, HCM giá cực cực tốt 5,1 tỷ","4,9 tỷ",4.9,82.5,59.4,Quận 12,"Đ. Vườn Lài, P. An Phú Đông, Q. 12, Tp. Hồ Chí Minh",2.0,10.0,2025-12-24,https://meeyland.com/ban-dat-quan-12-ho-chi-minh-i1123/306278445,"Bán đất tại Vườn Lài, An Phú Đông, Quận 12, Hồ Chí Minh có diện tích 59,4m2, phù hợp cho nhu cầu xây dựng nhà ở hoặc đầu tư. - Diện tích: 59,4m2. - Giá bán: 5,1 tỷ VND. - Hướng cửa chính: Tây Bắc. - Chiều ngang mặt tiền: 4m. - Chiều rộng ngõ trước: 7m. - Pháp lý đầy đủ. Điểm nổi bật của đất nền này là phong thủy tốt, ở hoặc đầu tư đều rất ok. Ngõ vào rộng rãi, thuận tiện cho xe hơi di chuyển. Tiện ích xung quanh: - Khu vui chơi công viên Gò Vấp. - Siêu thị Bách Hóa Xanh. - Ngay trường mầm non sơn ca 8 Liên hệ ngay để biết thêm thông tin chi tiết và đặt lịch xem đất. Liên hệ e. Hạnh qua số điện thoại 0938721199 Thu gọn Liên hệ: SĐT 1 093 872 **** Hiện số Thông tin chi tiết Mặt tiền 4m",4.0,,,,,,,,2025,12,24,2,1,,1,4.0,1,82.49,1.0,An Phú Đông
306278755,288,"Bán nhà MT Trần Quốc Toản, P8, Q3, DT 20x27m NH 23m CN 752m2, Giá 333 Tỷ",333 tỷ,333.0,442.8,752.0,Quận 3,"Đ. Trần Quốc Toản, P. Võ Thị Sáu, Q. 3, Tp. Hồ Chí Minh",4.0,3.0,2025-12-24,https://meeyland.com/ban-nha-rieng-quan-3-ho-chi-minh-i1223/306278755,"""Bán nhà MT Trần Quốc Toản, siêu vị trí khan hiếm trung tâm Quận 3. Khu vực dân trí cao, giá trị thương mại lớn, phù hợp mua tích sản lâu dài, phát triển building, văn phòng, khách sạn, dự án khai thác cao cấp. Gần đường Pasteur, cách Hai Bà Trưng khoảng 500m, khu trung tâm kết nối nhanh Quận 1 Quận 3. Giao thông thuận tiện qua các tuyến đường lớn như Pasteur, Hai Bà Trưng, Võ Thị Sáu, Điện Biên Phủ. Diện tích: 20 x 27m, nở hậu 23m. DTCN trên sổ: 752m2. Hiện trạng: Nhà cấp 4, đang cho quán nhậu thuê, có dòng tiền trong thời gian chờ khai thác mới. Pháp lí: Sổ hồng chính chủ. Giá bán: 333 tỷ thương lượng thiện chí. Liên hệ Tú Uyên để xem nhà. Xin cảm ơn! Chuyên BĐS Bình Thạnh - Tòa CHDV - Đất Xây CHDV - VP - KS. Thông Tin Chính Xác - Nhiệt Tình - Tư Vấn Tận Tâm. "". Thu gọn Liên hệ: SĐT 1 090 388 **** Hiện số Thông tin chi tiết Mặt tiền 20m Ưu điểm BĐS Dân trí cao, Giao thông thuận lợi, Đất vuông - nở hậu",20.0,,,"Dân trí cao, Giao thông thuận lợi, Đất vuông - nở hậu",,,,,2025,12,24,2,1,,0,20.0,1,442.82,1.0,6
306262418,288,"2.98 tỷ, quận 10-chung cư lý thường kiệt, 64m2, 2pn, nhà mới đẹp, sổ hồng riêng tại svđ thống nhất","2,98 tỷ",2.98,46.6,64.0,Quận 10,"Đ. Nguyễn Kim, P. 7, Q. 10, Tp. Hồ Chí Minh",2.0,2.0,2025-12-24,https://meeyland.com/ban-can-ho-chung-cu-quan-10-ho-chi-minh-i1423/306262418,"- VỊ TRÍ SIÊU ĐẸP 4 MẶT TIỀN: CHUNG CƯ LÝ THƯỜNG KIỆT, QUẬN 10, VIEW SVĐ THỐNG NHẤT, DIỆN TÍCH 64M2, 2PN, NHÀ MỚI ĐẸP VÀO Ở NGAY, SỔ HỒNG RIÊNG, GIÁ CHỈ 2.98 TỶ. - NHÀ ĐỐI DIỆN SÂN VẬN ĐỘNG THỐNG NHẤT, CHỖ ĐỂ XE HƠI/XE MÁY THUẬN TIỆN NGAY NHÀ. - Chung cư mới đẹp gồm PK, bếp, 2PN, 1WC, ban công rộng rãi 3m, có giếng trời cực thoáng, có thêm lối đi cửa sau 1m rất thuận tiện. View ban công đẹp nhìn thẳng SVĐ và hướng Quận 1, đón nắng gió cả ngày mát mẻ. - Diện tích 64m2 công nhận đủ, bố cục vuông vức. - Pháp lý: Sổ hồng riêng, công chứng ngay. - Khu dân trí cao, yên tĩnh hiếm có giữa Quận 10; đi học đi làm sinh hoạt đều tiện, không lo nhà trung tâm diện tích nhỏ/bí. - Cạnh nhà là Coopmart, Đại học Bách Khoa, trường điểm các cấp, bệnh viện lớn, TTTM, đủ mọi tiện ích. - Liên hệ ngay 0942084079Vị Nhà tốt để được tư vấn và xem nhà miễn phí. Thu gọn Liên hệ: SĐT 1 094 208 **** Hiện số Thông tin chi tiết Ưu điểm BĐS Dân trí cao",,,,Dân trí cao,,,,,2025,12,24,2,0,,1,3.0,1,46.56,1.0,2
306267160,288,Bán nhà hxh tận cửa khu dân cư nhà đẹp hẻm 8m mua vào ở ngay,"4,9 tỷ",4.9,122.5,40.0,Quận 12,"P. Tân Thới Nhất, Q. 12, Tp. Hồ Chí Minh",2.0,2.0,2025-12-24,https://meeyland.com/ban-nha-rieng-quan-12-ho-chi-minh-i1223/306267160,"Chủ kẹt cần bán gấp nhà 2 tầng HXH Tân Thới Nhất Khu dân cư đồng bộ đẹp hẻm 8m. Giá 4,9tỷ B.lộc - Dt 4 x 10m (40 m2), kết cấu 1 trệt 1 lầu đúc BTCT ,gồm 2 phòng ngủ 2 Wc, ban công, phòng khách, phòng bếp  - Nhà chính chủ thiết kế chỉn chu tỉ mỉ,còn mới đẹp, xách Vali vào ở liền - Khu phân lô cao tầng dân trí cao, không lộ giới  - Đường nhựa 8m, vị trí đẹp, đối diện trường tiểu học Nguyễn Thị Định, sát BiC Trường Chinh, sân bay Tân Sơn Nhất - Sổ Hồng riêng gửi bank sẵn sàng mua bán LH e Thể 0934969563 Thu gọn Liên hệ: SĐT 1 093 496 **** Hiện số Thông tin chi tiết Ưu điểm BĐS Dân trí cao, Phân lô liền kề",,,,"Dân trí cao, Phân lô liền kề",,,,,2025,12,24,2,0,2.0,1,4.0,0,122.5,2.0,Tân Thới Nhất
306276784,288,"Bán Nhà Ngay Mặt Tiền 197E Hai Bà Trưng, VTS, Q3|DT: 230m2 (15x17m)| 3 tầng| HĐT 180tr/th| Giá 48tỷ",48 tỷ,48.0,213.3,225.0,Quận 3,"P. Hai Bà Trưng, P. Võ Thị Sáu, Q. 3, Tp. Hồ Chí Minh",10.0,10.0,2025-12-24,https://meeyland.com/ban-nha-rieng-quan-3-ho-chi-minh-i1223/306276784,"QUÁ RẺ Bán Nhà Ngay Mặt Tiền 197E Hai Bà Trưng, P.Võ Thị Sáu Quận 3 - Diện Tích: 15 x 17m CN: 230m2 - Nhà 3 Tầng - HĐT 180 triệu/tháng còn dài hạn - Giá: 58 Tỷ về 48 tỷ chốt Liên hệ em có giá tốt: 0901276565 - Em Quỳnh Liên hệ: SĐT 1 090 127 **** Hiện số",,,,,,,,,2025,12,24,2,0,3.0,0,15.0,1,213.33,3.0,6
306273036,288,"Bán toà nhà 8 tầng mặt tiền Trần Thị Cờ, P. Thới An, Q12, có thang máy 8mx30m hậu 9m, 36.950 tỷ","36,95 tỷ",36.95,184.8,200.0,Quận 12,"Đ. Trần Thị Cờ, P. Thới An, Q. 12, Tp. Hồ Chí Minh",10.0,11.0,2025-12-24,https://meeyland.com/ban-nha-rieng-quan-12-ho-chi-minh-i1223/306273036,"Bán Tòa nhà văn phòng đường Trần Thị Cờ, phường Thới An, Quận 12. Diện tích sàn: 1200m2. Ngang 8m nở hậu 9m dài 30m. Kết cấu: 1 Hầm rộng để xe + 7 lầu. Từng tầng trống suốt, 11 toilet. Thang máy 630kg, tốc độ cao 8 điểm dừng. Hệ thống PCCC đã kiểm duyệt. Thang sắt thoát hiểm ở sân sau nhà. Sân trước sân sau thoáng mát. Sân thượng rộng, view tuyệt đẹp. Nội thất cao cấp. Hệ thống chiếu sáng hiện đại thông minh. Hệ thống Internet hoàn chỉnh. + Hệ thống máy lạnh trung tâm Daikin đời mới cực kỳ êm và tiết kiệm điện. Các tầng open. Máy nước nóng NLMT cho toàn bộ toà nhà. Hệ thống đèn NLMT trên sân thượng. Giá bán: 36,950 Tỷ TL. Liên hệ 0985239435, 0985239435 em Duy. Thu gọn Liên hệ: SĐT 1 098 523 **** Hiện số Thông tin chi tiết Mặt tiền 8m Tiện ích Thang máy Ưu điểm BĐS Đất vuông - nở hậu",8.0,,,Đất vuông - nở hậu,,Thang máy,,,2025,12,24,2,1,8.0,0,8.0,1,184.75,8.5,Thới An
306278243,289,95m2 ngang 5 bề thế - xe hơi ngủ trong nhà - nhà mới full nội thất xịn sò - vào ở ngay,"7,45 tỷ",7.45,78.4,95.0,Quận 12,"Đ. Thạnh Xuân 31, P. Thới An, Q. 12, Tp. Hồ Chí Minh",4.0,4.0,2025-12-24,https://meeyland.com/ban-nha-rieng-quan-12-ho-chi-minh-i1223/306278243,"SIÊU PHẨM THỚI AN - NGANG ĐỈNH 5M - 95m2 - 4 TẦNG - ĐẸP LUNG LINH TẶNG FULL NỘI THẤT XỊN SÒ - Chỉ #7.450 TỶ TL Diện tích: 5x19m. Vị trí: hẻm VIP đường Thạnh Xuân 31, Thới An Quận 12. Kết cấu: 1 trệt, 3 lầu, 4PN, 1 PT, Phòng xông hơi, sân thượng, sân phơi, gara ô tô, tặng full nội thất xịn sò.- SHR, chuẩn pháp lý, sổ mới 2025 Tuyến 0919092846 Liên hệ: SĐT 1 091 909 **** Hiện số Thông tin chi tiết Mặt tiền 5m",5.0,,,,,,,,2025,12,24,2,1,4.0,1,5.0,1,78.42,4.5,Thạnh Xuân
306275196,289,"Bán nhà (11x40m) mặt tiền Huỳnh Tấn Phát, P.Phú Thuận, Quận 7",54 tỷ,54.0,135.0,400.0,Quận 7,"Đ. Huỳnh Tấn Phát, P. Phú Thuận, Q. 7, Tp. Hồ Chí Minh",4.0,4.0,2025-12-24,https://meeyland.com/ban-nha-rieng-quan-7-ho-chi-minh-i1223/306275196,"Bán nhà MT Huỳnh Tấn Phát - Phú Thuận - Q7. 1/ Diện Tích: 11x40m 2/ Kết cấu xây dựng: 1 trệt 1 lầu. 3/ Vị Trí thương mại, tiềm năng tăng giá. Kinh doanh đủ loại ngành nghề. 4/ khu vực xây dựng Cao tầng, thích hợp xây toà nhà VP, CHDV.. 5/ Pháp lý: Sổ hồng riêng. 6/ Giá bán: 54tỷ còn thương lượng. Lh : 0906969633 Liên hệ: SĐT 1 090 696 **** Hiện số Thông tin chi tiết Mặt tiền 30m Hướng ban công Đông",30.0,,,,Đông,,,,2025,12,24,2,1,1.0,0,11.0,1,135.0,2.0,Phú Thuận
306274473,289,Cực hiếm - Giảm sốc 6 tỷ - Biệt thự MT Thạch Thị Thanh 10x22.38m hồ bơi trệt 2 lầu ST - Bán 119 tỷ,119 tỷ,119.0,500.0,223.8,Quận 1,"Đ. Thạch Thị Thanh, P. Đa Kao, Q. 1, Tp. Hồ Chí Minh",6.0,6.0,2025-12-24,https://meeyland.com/ban-biet-thu-lien-ke-quan-1-ho-chi-minh-i1423/306274473,"Chủ cần chủ cần xử lý việc cá nhân gấp, chấp nhận giảm tổng cộng 6 tỷ (tương đương gần 5%) trên giá 125 tỷ cho khách thiện chí giao dịch nhanh. Vị trí độc tôn: Biệt thự mặt tiền đường Thạch Thị Thanh, Phường Tân Định, Quận 1. Hướng Đông Bắc. Quy mô: Diện tích 10m x 22.38m. Tổng diện tích sàn 510.13m². Kết cấu: Trệt, 2 lầu, sân thượng. Có hồ bơi và sân vườn. Giá bán nhanh: 119 tỷ VNĐ (Giá chốt cuối). Liên hệ: SĐT 1 090 348 **** Hiện số Thông tin chi tiết Tiện ích Sân vườn",,,,,,Sân vườn,,,2025,12,24,2,0,2.0,0,10.0,1,531.72,3.5,Tân Định
306274469,289,"Bán biệt thự hiếm 2 mặt tiền Pasteur, P6, Quận 3. DT: 395m2(15x27m), hầm 4 tầng, ở ngay. Giá 105 tỷ",105 tỷ,105.0,265.8,395.0,Quận 3,"Đ. Pasteur, P. Võ Thị Sáu, Q. 3, Tp. Hồ Chí Minh",10.0,10.0,2025-12-24,https://meeyland.com/ban-biet-thu-lien-ke-quan-3-ho-chi-minh-i1423/306274469,"Thông tin thật 100%. Chính chủ bán biệt thự đường Pasteur, Phường 6, Quận 3. - Diện tích: 395m2 (15x27m). - Hiện trạng: Hầm 4 tầng. - Khu sang, dân trí cao. - Nhà 2 mặt tiền cực kỳ thông thoáng. - Giá tốt: 105 tỷ thương lượng. Gọi ngay 24/7: 0933406680 em Luân. Kho hàng gần 5000 sản phẩm từ 30 - 2000 tỷ. Liên hệ: SĐT 1 093 340 **** Hiện số Thông tin chi tiết Ưu điểm BĐS Dân trí cao",,,,Dân trí cao,,,,,2025,12,24,2,0,4.0,0,15.0,1,265.82,4.0,6
306274967,289,"Bán nhà gần tô hiến thành-q10- 58m2- 4.5m*14m, 3 bước lên xe hơi","7,45 tỷ",7.45,128.4,58.0,Quận 10,"Đ. Tô Hiến Thành, P. 12, Q. 10, Tp. Hồ Chí Minh",3.0,3.0,2025-12-24,https://meeyland.com/ban-nha-rieng-quan-10-ho-chi-minh-i1223/306274967,"BÁN NHÀ GẦN TÔ HIẾN THÀNH- 58m2- 4.5m*14m, 3 BƯỚC LÊN XE HƠI -Kết cấu: 2 tầng cũ BTCT, tiện xây sửa mới. -Ưu điểm: thông ra Cách mạng tháng 8, gần siêu thị Go Sư Vạn Hạnh, Vạn Hạnh Mall, cách đại học Bách KHoa chỉ 5 phút lái xe, gần Metro Lê Thị Riêng tương lai tăng trưởng, khu vực luôn ít nhà bán và thanh khoản tốt, tiện mua sửa cho thuê, cải tạo làm chdv cho thuê Liên hệ: SĐT 1 093 717 **** Hiện số Thông tin chi tiết Mặt tiền 4,5m",,,,,,,,,2025,12,24,2,0,2.0,0,4.5,1,128.45,2.0,2
306268523,289,"Đất mặt tiền hẻm 224 Vườn Lài, 5 x 26m","8,79 tỷ",8.79,67.9,129.5,Quận 12,"Đ. Vườn Lài, P. An Phú Đông, Q. 12, Tp. Hồ Chí Minh",3.0,3.0,2025-12-24,https://meeyland.com/ban-dat-quan-12-ho-chi-minh-i1123/306268523,"Bán đất. Xây được 1 trệt 1 lửng 3 lầu + tum. Hẻm 224 Vườn Lài, phường An Phú Đông, Quận 12. Cách cầu sắt An Phú Đông 1.5km. - Giá: 8,79 tỷ. - Diện tích: 129.5m2 (5 x 26). Có 108m2 thổ cư. Đường: 6m, lộ giới đường 16m, hẻm thông. Hướng: Đông0907282242CC gửi). Liên hệ: SĐT 1 090 728 **** Hiện số Thông tin chi tiết Mặt tiền 5m",5.0,,,,,,,,2025,12,24,2,1,3.0,1,5.0,1,67.88,5.0,An Phú Đông
306269489,289,"Đất SHR (5,3*16,2m) 86.3m2, đường oto 5m sẹc ngắn MT TX52 ngay cổng Số 4, cung xóm xây dựng mạnh","3,5 tỷ",3.5,40.6,86.3,Quận 12,"Đ. Thạnh Xuân 52, P. Thạnh Xuân, Q. 12, Tp. Hồ Chí Minh",3.0,3.0,2025-12-24,https://meeyland.com/ban-dat-quan-12-ho-chi-minh-i1123/306269489,"Bán đất Thạnh Xuân 52 quận 12 giá tốt. - Ngang 5,3m dài 16,2m trong đó 74m2 thổ cư. - Hệ số 3,5 phù hợp xây căn hộ dịch vụ hoặc ngang 5,3m xây ở với những khoảng không gian rất đẹp. - Cách mặt tiền TX52 đúng 80m. - Giá bán 3,5 tỷ (giá chốt). - Liên hệ xem đất cùng em Nguyên 24/24 có hỗ trợ khách check quy hoạch và lịch sử đất để an cư. Liên hệ: SĐT 1 090 987 **** Hiện số Thông tin chi tiết Mặt tiền 5,3m",,,,,,,,,2025,12,24,2,0,,0,5.3,0,40.56,1.0,Thạnh Xuân
306279864,289,Q.8 50m² 3 tầng nhỉnh 6 tỷ hai mặt hẻm sát mt nguyễn duy chánh hưng,"6,5 tỷ",6.5,127.5,51.0,Quận 8,"Đ. Nguyễn Duy, P. 9, Q. 8, Tp. Hồ Chí Minh",5.0,3.0,2025-12-24,https://meeyland.com/ban-nha-rieng-quan-8-ho-chi-minh-i1223/306279864,"Q.8 50m² 3 TẦNG NHỈNH 6 TỶ HAI MẶT HẺM SÁT MT NGUYỄN DUY CHÁNH HƯNG Diện tích: 50.1m² (ngang 4.6m x dài 12m, vuông đẹp) Kết cấu: 1 trệt 2 lầu BTCT, nhà chắc chắn tiện cải tạo mới Công năng: 5 phòng ngủ 3 WC, ban công thoáng mát, phòng nào cũng có cửa sổ Đường/hẻm: Hẻm 3m, hai mặt hẻm trước sau, cách mặt tiền Nguyễn Duy ~30m Chủ nhà 1 đời đang ngộp, đã giảm sâu 500 triệu Vị trí khu vực Đường Nguyễn Duy, Phường Chánh Hưng Quận 8 Giáp Quận 5 Quận 10, gần cầu Chánh Hưng Gần chợ, trường học, siêu thị, tiện di chuyển trung tâm Phù hợp Gia đình đông người Khách mua ở kết hợp cho thuê Khách tìm nhà ngang lớn hai mặt hẻm sát mặt tiền ------------------------------------------------------ (./.)- Liên hệ ÁLÔ/ZÁLỒ ngay NGÔ HẢI. (..Ô9I8..8..4..6..6..Ô..8..) (Xem nhà không phí & kết nối gặp chính chủ TL bớt lộc Sáng xem, chiều cọc). Q8(088) Thu gọn Liên hệ: SĐT 1 091 884 **** Hiện số",4.6,,,,,,,,2025,12,24,2,1,3.0,1,4.6,0,127.45,3.0,9
306274152,289,Chú Tám bán nhà Đ.SỐ 4F-TÂN THUẬN TÂY-Q.7.Giá 5Tỷ4/92.7m2 cho thuê 32Tr.Gần Tiểu học Nguyễn Hữu Thọ,"5,4 tỷ",5.4,58.3,92.7,Quận 7,"Đ. Tân Thuận Tây, P. Tân Thuận Tây, Q. 7, Tp. Hồ Chí Minh",5.0,4.0,2025-12-24,https://meeyland.com/ban-nha-rieng-quan-7-ho-chi-minh-i1223/306274152,"Tôi chính chủ cần bán căn nhà ngay đường số 4F - Tân Thuận Tây - Quận 7 còn hợp đồng cho thuê nhà 32triệu/tháng. * Vị trí đẹp: Gần trường Tiểu học Nguyễn Hữu Thọ tầm 400m, từ mặt đường Trần Xuân Soạn rẻ vào 200m. ====================== * Giá bán: 5 Tỷ 400(còn giảm). * Diện tích công nhận đủ: 92.7m2 (ngang 5.3m x Dài 17.4m) nở hậu nhẹ. * Nhà đúc thật bê tông kiên cố. Kết cấu 1 trệt - 3 lầu - sân thượng. Gồm: 5 phòng ngủ - 4 toilet. Công năng đầy đủ: Phòng khách, phòng bếp, phòng thờ. Rộng rãi. Gọi Ngân 0908174435 để xem nhà ngay. Thu gọn Liên hệ: SĐT 1 090 817 **** Hiện số Thông tin chi tiết Ưu điểm BĐS Đất vuông - nở hậu",5.3,,,Đất vuông - nở hậu,,,,,2025,12,24,2,1,3.0,0,5.3,0,58.25,4.5,Tân Thuận Tây
306279908,289,Siêu mặt tiền võ văn kiệt - quận 1 - nhà 6 tầng - 100m2 - dòng tiền có sẵn,55 tỷ,55.0,500.0,100.0,Quận 1,"Đ. Võ Văn Kiệt, P. Cầu Ông Lãnh, Q. 1, Tp. Hồ Chí Minh",3.0,4.0,2025-12-24,https://meeyland.com/ban-nha-rieng-quan-1-ho-chi-minh-i1223/306279908,"Diện tích: 4,7 x 21m - 100m (nhà vuông vức, phong thủy đẹp) Kết cấu: 6 tầng kiên cố, đã chừa sẵn hố thang máy Đang khai thác tốt, dòng tiền sẵn có Trệt + Lửng: 2 phòng đang cho thuê kinh doanh café 36 triệu/tháng Lầu 1: 2 phòng lớn + WC Lầu 2: 3 phòng ngủ + WC + bếp Lầu 3: 2 phòng lớn + WC Lầu 4: Sân thượng thoáng, mái che thang Siêu mặt tiền Võ Văn Kiệt trục giao thông huyết mạch của TP.HCM Kết nối nhanh Quận 1 Q4 Q5 Q7, ra Đại lộ Đông Tây & hầm Thủ Thiêm chỉ vài phút Khu vực kinh doanh sầm uất, lưu lượng xe lớn nhận diện thương hiệu cực cao Pháp lý rõ ràng, nhà đẹp, kết cấu chắc dễ nâng cấp, cải tạo theo mô hình cao cấp Phù hợp: Văn phòng công ty showroom spa phòng khám trung tâm đào tạo khách sạn mini căn hộ dịch vụ Thu gọn Liên hệ: SĐT 1 093 748 **** Hiện số Thông tin chi tiết Tiện ích Thang máy",,,,,,Thang máy,,,2025,12,24,2,0,6.0,1,4.7,1,550.0,3.0,Cầu Ông Lãnh
306259700,289,"Máy in tiền vĩnh viễn, mặt tiền kinh doanh Âu Dương Lân, Quận 8, 129m2 chỉ 23 tỷ",23 tỷ,23.0,178.3,129.0,Quận 8,"Đ. Âu Dương Lân, P. 2, Q. 8, Tp. Hồ Chí Minh",5.0,5.0,2025-12-24,https://meeyland.com/ban-nha-rieng-quan-8-ho-chi-minh-i1223/306259700,"Máy in tiền vĩnh viễn, mặt tiền kinh doanh Âu Dương Lân, Quận 8, 129m2 chỉ 23 tỷ. Gia đình cần xử lý công việc bán căn nhà mặt tiền vị trí rất đẹp đường Âu Dương Lân, Q8 diện tích khủng 129m2 và bề ngang bề thế đến 5m1. Vị trí mặt tiền Đ. Âu Dương Lân, Quận 8. Thuộc khu trung tâm Quận 8, TP. Hồ Chí Minh tuyến đường chính kết nối nhanh các quận trung tâm như Quận 1, Quận 5, Quận 7 và các trục giao thông lớn khác, thuận tiện di chuyển. Khu vực kinh doanh sầm uất, lượng người qua lại cao, phù hợp với kinh doanh đa dạng. Kết cấu & Diện tích: 5.1m x 25.5m, bao gồm 1 trệt 1 lầu ST. Hiện mặt tiền kinh doanh đang khai thác cho thuê dòng tiền 22tr/ tháng. Khai thác tối đa công năng 40 - 50tr/ tháng. Nhà có lối đi riêng để lên các tầng. Tối đa không gian riêng cho khách thuê. Nhà cũ xác định mua đất và vị trí hoặc khai thác cho thuê giữ dòng tiền. Pháp lý: Sổ vuông đét, chính chủ. Khách xem nhà thực tế và liên hệ chính chủ: 0972925865 - Đạt. Thu gọn Liên hệ: SĐT 1 097 292 **** Hiện số Thông tin chi tiết Mặt tiền 5,1m",,,,,,,,,2025,12,24,2,0,1.0,0,5.0,1,178.29,2.0,2
